"Students Absent 21 or More Days by School
2015-16, Final Survey 5",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"District #","District Name","School #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
13,DADE,7151,"HOMESTEAD SENIOR HIGH SCHOOL",2134,408,"0,19119025304"
13,DADE,7160,"MATER ACADEMY CHARTER HIGH",1806,236,"0,13067552602"
13,DADE,7161,"MAST ACADEMY",1145,26,"0,02270742358"
13,DADE,7171,"MEDICAL ACADEMY FOR SCIENCE AND TECHNOLOGY (M.A.S.T.) @ HOMESTEAD",532,19,"0,03571428571"
13,DADE,7191,"HIALEAH GARDENS SENIOR HIGH SCHOOL",3282,228,"0,06946983546"
13,DADE,7201,"MIAMI BEACH SENIOR HIGH SCHOOL",2667,596,"0,22347206599"
13,DADE,7231,"MIAMI CAROL CITY SENIOR HIGH",1605,279,"0,1738317757"
13,DADE,7241,"RONALD W. REAGAN/DORAL SENIOR HIGH SCHOOL",2415,317,"0,13126293995"
13,DADE,7251,"MIAMI CENTRAL SENIOR HIGH SCHOOL",2035,549,"0,26977886977"
13,DADE,7262,"CITY OF HIALEAH EDUCATION ACADEMY",836,120,"0,14354066985"
13,DADE,7265,"ARCHIMEDEAN UPPER CONSERVATORY",287,18,"0,06271777003"
13,DADE,7271,"MIAMI CORAL PARK SENIOR HIGH",2909,419,"0,14403575111"
13,DADE,7291,"JOSE MARTI MAST 6-12 ACADEMY",754,14,"0,01856763925"
13,DADE,7301,"MIAMI EDISON SENIOR HIGH SCHOOL",903,133,"0,1472868217"
13,DADE,7341,"MIAMI JACKSON SENIOR HIGH SCHOOL",1791,420,"0,23450586264"
13,DADE,7351,"ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS",663,63,"0,09502262443"
13,DADE,7361,"MIAMI KILLIAN SENIOR HIGH SCHOOL",2364,274,"0,11590524534"
13,DADE,7371,"ROBERT MORGAN EDUCATIONAL CENTER",2360,316,"0,13389830508"
13,DADE,7381,"MIAMI NORLAND SENIOR HIGH SCHOOL",1918,156,"0,08133472367"
13,DADE,7391,"MIAMI LAKES EDUCATIONAL CENTER",1517,74,"0,0487804878"
13,DADE,7411,"MIAMI NORTHWESTERN SENIOR HIGH",1807,337,"0,18649695628"
13,DADE,7431,"MIAMI PALMETTO SENIOR HIGH SCHOOL",2734,423,"0,15471836137"
13,DADE,7461,"MIAMI SENIOR HIGH SCHOOL",3200,496,"0,155"
13,DADE,7511,"MIAMI SPRINGS SENIOR HIGH SCHOOL",1808,251,"0,13882743362"
13,DADE,7531,"MIAMI SUNSET SENIOR HIGH SCHOOL",1781,198,"0,11117349803"
13,DADE,7541,"NORTH MIAMI BEACH SENIOR HIGH",1806,234,"0,12956810631"
13,DADE,7551,"SCHOOL FOR ADVANCED STUDIES HOMESTEAD",113,3,"0,02654867256"
13,DADE,7571,"INTERNATIONAL STUDIES PREPARATORY ACADEMY",363,8,"0,02203856749"
13,DADE,7581,"I PREPARATORY ACADEMY",683,14,"0,0204978038"
13,DADE,7591,"NORTH MIAMI SENIOR HIGH SCHOOL",2840,404,"0,14225352112"
13,DADE,7601,"WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL",1464,162,"0,1106557377"
13,DADE,7631,"MIAMI MACARTHUR SOUTH",225,87,"0,38666666666"
13,DADE,7701,"SOUTH DADE SENIOR HIGH SCHOOL",3408,702,"0,20598591549"
13,DADE,7721,"SOUTH MIAMI SENIOR HIGH SCHOOL",2406,408,"0,16957605985"
13,DADE,7731,"MIAMI SOUTHRIDGE SENIOR HIGH",2348,417,"0,1775979557"
13,DADE,7741,"SOUTHWEST MIAMI SENIOR HIGH",3062,384,"0,12540822991"
13,DADE,7751,"BARBARA GOLEMAN SENIOR HIGH",1772,226,"0,12753950338"
13,DADE,7781,"FELIX VARELA SENIOR HIGH SCHOOL",3054,456,"0,14931237721"
13,DADE,7791,"BOOKER T. WASHINGTON SENIOR HIGH",1179,278,"0,23579304495"
13,DADE,7801,"GEORGE T. BAKER AVIATION TECHNICAL COLLEGE",*,*,*
13,DADE,7804,"AMIKIDS MIAMI-DADE SOUTH",149,33,"0,22147651006"
13,DADE,7805,"AMIKIDS MIAMI-DADE NORTH",137,40,"0,29197080291"
13,DADE,7806,"DADE JUVENILE RESIDENTIAL FACILITY",93,0,0
13,DADE,7811,"MIAMI YOUTH ACADEMY",52,0,0
13,DADE,7812,"MIAMI BRIDGE SOUTH",127,0,0
13,DADE,7819,BOYSTOWN,502,4,"0,00796812749"
13,DADE,7823,"HERE'S HELP",62,0,0
13,DADE,7826,"JACKSON SIPP/CHILD CRISIS",278,0,0
13,DADE,7832,"MIAMI BRIDGE NORTH",141,0,0
13,DADE,7833,"CITRUS HEALTH SIPP/CRISIS",426,0,0
13,DADE,7835,"RICHMOND PERRINE OPTIMIST",155,63,"0,4064516129"
13,DADE,7840,TURNER/GUILFORD/KNIGHT,102,1,"0,00980392156"
13,DADE,7855,"NICKLAUS CHILDREN'S HOSPITAL",343,0,0
13,DADE,7860,"SECONDARY STUDENT SUCCESS CENTER 801",94,15,"0,15957446808"
13,DADE,7861,"SECONDARY STUDENT SUCCESS CENTER 802",74,22,"0,29729729729"
13,DADE,7862,"SECONDARY STUDENT SUCCESS CENTER 803",67,24,"0,35820895522"
13,DADE,7863,"SECONDARY STUDENT SUCCESS CENTER-804",80,13,"0,1625"
13,DADE,7865,"HIS HOUSE",735,0,0
13,DADE,7901,"NEW WORLD SCHOOL OF THE ARTS",511,10,"0,01956947162"
13,DADE,8012,"PACE CENTER FOR GIRLS",90,39,"0,43333333333"
13,DADE,8016,"TEENAGE PARENT PROGRAM",325,157,"0,48307692307"
13,DADE,8017,"ALTERNATIVE OUTREACH PROGRAM",*,*,*
13,DADE,8019,"ACADEMY FOR COMMUNITY EDUCATION (ACE)",160,63,"0,39375"
13,DADE,8021,"TITLE I MIGRANT EDUCATION PROGRAM",19,4,"0,21052631578"
13,DADE,8101,"JAN MANN OPPORTUNITY SCHOOL",215,92,"0,42790697674"
13,DADE,8121,"COPE CENTER NORTH",139,101,"0,72661870503"
13,DADE,8131,"DOROTHY M. WALLACE COPE CENTER",113,68,"0,6017699115"
13,DADE,8141,"JUVENILE JUSTICE CENTER ALT ED",892,0,0
13,DADE,8151,"ROBERT RENICK EDUCATION CENTER",120,43,"0,35833333333"
13,DADE,8181,"RUTH OWENS KRUSE EDUCATION CENTER",203,89,"0,43842364532"
13,DADE,9013,"PREK INTERVENTION",510,213,"0,41764705882"
13,DADE,9731,"INSTRUCTIONAL CENTER SYSTEM WIDE",182,26,"0,14285714285"
13,DADE,9732,"BRUCIE BALL EDUCATIONAL CENTER",703,81,"0,11522048364"
14,DESOTO,31,"DESOTO COUNTY HIGH SCHOOL",1351,292,"0,21613619541"
14,DESOTO,61,"WEST ELEMENTARY SCHOOL",940,65,"0,06914893617"
14,DESOTO,81,"MEMORIAL ELEMENTARY SCHOOL",1137,122,"0,10729991204"
14,DESOTO,161,"DESOTO MIDDLE SCHOOL",1164,156,"0,13402061855"
14,DESOTO,181,"NOCATEE ELEMENTARY SCHOOL",706,74,"0,10481586402"
14,DESOTO,191,"SPRING LAKE YOUTH ACADEMY",68,0,0
14,DESOTO,291,"DESOTO ALTERNATIVE PROGRAM",104,57,"0,54807692307"
14,DESOTO,341,"EARLY EDUCATION CENTER",81,26,"0,32098765432"
14,DESOTO,9003,"HOSPITAL AND HOMEBOUND",*,*,*
14,DESOTO,9114,"REDUCED SERVICES",18,9,"0,5"
15,DIXIE,21,"DIXIE COUNTY HIGH SCHOOL",583,136,"0,2332761578"
15,DIXIE,41,"OLD TOWN ELEMENTARY SCHOOL",644,96,"0,14906832298"
15,DIXIE,43,"KINDER CUB SCHOOL INC",86,8,"0,09302325581"
15,DIXIE,101,"JAMES M. ANDERSON ELEMENTARY SCHOOL",565,50,"0,08849557522"
15,DIXIE,111,"RUTH RAINS MIDDLE SCHOOL",484,73,"0,15082644628"
15,DIXIE,7001,"DIXIE VIRTUAL INSTRUCTION PROGRAM",*,*,*
15,DIXIE,7004,"DIXIE VIRTUAL FRANCHISE",*,*,*
15,DIXIE,7023,"DIXIE VIRTUAL INSTRUCTION PROGRAM",*,*,*
16,DUVAL,61,"MATTIE V RUTHERFORD ALT ED CENTER",392,97,"0,24744897959"
16,DUVAL,112,"SCHOOL FOR THE FUTURE",477,263,"0,55136268343"
16,DUVAL,121,"WEST RIVERSIDE ELEMENTARY SCHOOL",337,30,"0,08902077151"
16,DUVAL,141,"GRAND PARK CAREER CENTER",441,112,"0,25396825396"
16,DUVAL,151,"BRENTWOOD ELEMENTARY SCHOOL",382,69,"0,18062827225"
16,DUVAL,161,"ORTEGA ELEMENTARY SCHOOL",447,44,"0,09843400447"
16,DUVAL,181,"CENTRAL RIVERSIDE ELEMENTARY SCHOOL",411,35,"0,08515815085"
16,DUVAL,191,"RUTH N. UPSON ELEMENTARY SCHOOL",534,84,"0,15730337078"
16,DUVAL,201,"FISHWEIR ELEMENTARY SCHOOL",448,21,"0,046875"
16,DUVAL,211,"ANNIE R. MORGAN ELEMENTARY SCHOOL",507,80,"0,15779092702"
16,DUVAL,251,"KIRBY-SMITH MIDDLE SCHOOL",906,35,"0,03863134657"
16,DUVAL,261,"ESE PRE KINDERGARTEN DISABILITIES CENTER",286,0,0
16,DUVAL,271,"GRASP ACADEMY",245,6,"0,02448979591"
16,DUVAL,301,"LORETTO ELEMENTARY SCHOOL",1133,50,"0,04413062665"
16,DUVAL,311,"JULIA LANDON COLLEGE PREPARATORY & LEADERSHIP DEVELOPMENT SCHOOL",758,12,"0,01583113456"
16,DUVAL,321,"MARINE SCIENCE EDUCATION CENTER",76,7,"0,09210526315"
16,DUVAL,331,"ROBERT E. LEE HIGH SCHOOL",2217,550,"0,24808299503"
16,DUVAL,351,"ANDREW JACKSON HIGH SCHOOL",878,145,"0,16514806378"
16,DUVAL,371,"HENRY F. KITE ELEMENTARY SCHOOL",313,31,"0,09904153354"
16,DUVAL,381,"BALDWIN MIDDLE-SENIOR HIGH SCHOOL",1271,228,"0,17938630999"
16,DUVAL,391,"GATEWAY COMMUNITY SERVICES",88,0,0
16,DUVAL,411,"DUVAL ACADEMY",60,0,0
16,DUVAL,431,"IMPACT HALFWAY HOUSE",48,0,0
16,DUVAL,451,"DINSMORE ELEMENTARY SCHOOL",556,66,"0,11870503597"
16,DUVAL,461,"ARLINGTON ELEMENTARY SCHOOL",396,60,"0,15151515151"
16,DUVAL,471,"LONE STAR HIGH SCHOOL",428,273,"0,63785046728"
16,DUVAL,481,"THOMAS JEFFERSON ELEMENTARY",568,85,"0,14964788732"
16,DUVAL,491,"DUVAL REGIONAL JUVENILE DETENTION CENTER",730,0,0
16,DUVAL,501,"CATAPULT ACADEMY",2052,1774,"0,86452241715"
16,DUVAL,511,"WHITEHOUSE ELEMENTARY SCHOOL",590,94,"0,15932203389"
16,DUVAL,531,"DUVAL MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES",343,261,"0,7609329446"
16,DUVAL,541,"JAMES WELDON JOHNSON ACADEMIC AND CAREER TRAINING CENTER",452,137,"0,30309734513"
16,DUVAL,591,"GARDEN CITY ELEMENTARY SCHOOL",525,56,"0,10666666666"
16,DUVAL,601,"KIPP VOICE ELEMENTARY SCHOOL",443,69,"0,15575620767"
16,DUVAL,621,"OCEANWAY SCHOOL",1288,84,"0,0652173913"
16,DUVAL,631,"DUNCAN U. FLETCHER MIDDLE SCHOOL",1366,131,"0,09590043923"
16,DUVAL,641,"HOGAN-SPRING GLEN ELEMENTARY SCHOOL",384,38,"0,09895833333"
16,DUVAL,651,"ATLANTIC BEACH ELEMENTARY SCHOOL",475,29,"0,06105263157"
16,DUVAL,661,"ALFRED I. DUPONT MIDDLE SCHOOL",849,56,"0,06595995288"
16,DUVAL,681,"VENETIA ELEMENTARY SCHOOL",472,42,"0,08898305084"
16,DUVAL,691,"LAKE SHORE MIDDLE SCHOOL",1368,231,"0,16885964912"
16,DUVAL,701,"NORTH SHORE ELEMENTARY",906,178,"0,19646799116"
16,DUVAL,711,"HENDRICKS AVENUE ELEMENTARY SCHOOL",745,31,"0,04161073825"
16,DUVAL,721,"SPRING PARK ELEMENTARY SCHOOL",534,46,"0,08614232209"
16,DUVAL,731,"JOHN LOVE ELEMENTARY SCHOOL",283,31,"0,10954063604"
16,DUVAL,741,"LAKE FOREST ELEMENTARY SCHOOL",490,43,"0,08775510204"
16,DUVAL,751,"PAXON SCHOOL/ADVANCED STUDIES",1508,57,"0,03779840848"
16,DUVAL,761,"SOUTHSIDE ESTATES ELEMENTARY SCHOOL",685,85,"0,12408759124"
16,DUVAL,771,"HYDE PARK ELEMENTARY SCHOOL",536,68,"0,12686567164"
16,DUVAL,781,"BILTMORE ELEMENTARY SCHOOL",418,57,"0,13636363636"
16,DUVAL,791,"RAMONA BOULEVARD ELEMENTARY SCHOOL",538,101,"0,187732342"
16,DUVAL,801,"SAN PABLO ELEMENTARY SCHOOL",572,32,"0,05594405594"
16,DUVAL,811,"PACE CENTER FOR GIRLS-JAX",134,6,"0,0447761194"
16,DUVAL,821,"LOVE GROVE ELEMENTARY SCHOOL",494,61,"0,12348178137"
16,DUVAL,831,"SAN JOSE ELEMENTARY SCHOOL",919,74,"0,08052230685"
16,DUVAL,841,"BAYVIEW ELEMENTARY SCHOOL",479,82,"0,17118997912"
16,DUVAL,851,"LAKE LUCINA ELEMENTARY SCHOOL",475,55,"0,11578947368"
16,DUVAL,861,"TERRY PARKER HIGH SCHOOL",1971,379,"0,19228817858"
16,DUVAL,871,"ENGLEWOOD ELEMENTARY SCHOOL",596,57,"0,09563758389"
16,DUVAL,881,"JOHN STOCKTON ELEMENTARY SCHOOL",531,6,"0,01129943502"
16,DUVAL,891,"WOODLAND ACRES ELEMENTARY SCHOOL",1031,52,"0,05043646944"
16,DUVAL,901,"ENGLEWOOD HIGH SCHOOL",2162,469,"0,21692876965"
16,DUVAL,911,"SALLYE B. MATHIS ELEMENTARY SCHOOL",462,5,"0,01082251082"
16,DUVAL,931,"PINEDALE ELEMENTARY SCHOOL",511,29,"0,05675146771"
16,DUVAL,941,"WINDY HILL ELEMENTARY SCHOOL",770,92,"0,11948051948"
16,DUVAL,951,"RUTLEDGE H. PEARSON ELEMENTARY SCHOOL",355,74,"0,20845070422"
16,DUVAL,961,"JEAN RIBAULT HIGH SCHOOL",1474,153,"0,10379918588"
16,DUVAL,971,"CEDAR HILLS ELEMENTARY SCHOOL",582,61,"0,10481099656"
16,DUVAL,981,"TIMUCUAN ELEMENTARY SCHOOL",730,117,"0,1602739726"
16,DUVAL,991,"HIGHLANDS ELEMENTARY SCHOOL",603,72,"0,11940298507"
16,DUVAL,1021,"SCHOOL OF SUCCESS ACADEMY-SOS",209,2,"0,00956937799"
16,DUVAL,1061,"LONG BRANCH ELEMENTARY SCHOOL",305,69,"0,22622950819"
16,DUVAL,1073,"DOUGLAS ANDERSON SCHOOL OF THE ARTS",1256,159,"0,12659235668"
16,DUVAL,1131,"WAYMAN ACADEMY OF THE ARTS",322,48,"0,14906832298"
16,DUVAL,1161,"SADIE T. TILLIS ELEMENTARY SCHOOL",675,79,"0,11703703703"
16,DUVAL,1181,"SCHOOL FOR ACCELERATED LEARNING AND TECHNOLOGIES, INC",259,1,"0,00386100386"
16,DUVAL,1201,"RIVER CITY SCIENCE ACADEMY",883,27,"0,03057757644"
16,DUVAL,1211,"TIGER ACADEMY",227,12,"0,05286343612"
16,DUVAL,1221,"GLOBAL OUTREACH CHARTER ACADEMY",744,52,"0,06989247311"
16,DUVAL,1231,"DUVAL CHARTER SCHOLARS ACADEMY",657,81,"0,12328767123"
16,DUVAL,1241,"SAINT CLAIR EVANS ACADEMY",469,88,"0,18763326226"
16,DUVAL,1251,"SOMERSET ACADEMY-ELEMENTARY, EAGLE CAMPUS",169,14,"0,08284023668"
16,DUVAL,1261,"SOMERSET ACADEMY-MIDDLE, EAGLE CAMPUS",54,0,0
16,DUVAL,1271,"KIPP IMPACT MIDDLE SCHOOL",406,23,"0,0566502463"
16,DUVAL,1281,"SUSIE E. TOLBERT ELEMENTARY SCHOOL",367,36,"0,09809264305"
16,DUVAL,1291,"RIVER CITY SCIENCE ELEMENTARY ACADEMY",395,29,"0,07341772151"
16,DUVAL,1311,"DUVAL CHARTER HIGH SCHOOL AT BAYMEADOWS",554,27,"0,04873646209"
16,DUVAL,1321,"DUVAL CHARTER AT BAYMEADOWS",1347,73,"0,05419450631"
16,DUVAL,1331,"WAVERLY ACADEMY",186,7,"0,0376344086"
16,DUVAL,1371,"SEACOAST CHARTER ACADEMY",331,8,"0,02416918429"
16,DUVAL,1381,"SOMERSET EAGLE HIGH SCHOOL",39,1,"0,02564102564"
16,DUVAL,1411,"J. ALLEN AXSON ELEMENTARY SCHOOL",600,28,"0,04666666666"
16,DUVAL,1421,"CHAFFEE TRAIL ELEMENTARY",819,91,"0,11111111111"
16,DUVAL,1431,"WEST JACKSONVILLE ELEMENTARY SCHOOL",307,58,"0,18892508143"
16,DUVAL,1441,"JACKSONVILLE BEACH ELEMENTARY SCHOOL",611,6,"0,00981996726"
16,DUVAL,1451,"DARNELL COOKMAN MIDDLE/HIGH SCHOOL",1237,30,"0,02425222312"
16,DUVAL,1461,"MATTHEW W. GILBERT MIDDLE SCHOOL",644,41,"0,06366459627"
16,DUVAL,1481,"RICHARD L. BROWN ELEMENTARY SCHOOL",466,58,"0,12446351931"
16,DUVAL,1491,"SMART POPE LIVINGSTON ELEMENTARY",558,108,"0,19354838709"
16,DUVAL,1501,"NEW BERLIN ELEMENTARY SCHOOL",1314,82,"0,06240487062"
16,DUVAL,1521,"JAMES WELDON JOHNSON COLLEGE PREPARTORY MIDDLE SCHOOL",1023,7,"0,00684261974"
16,DUVAL,1531,"STANTON COLLEGE PREPARATORY",1528,14,"0,00916230366"
16,DUVAL,1542,"JOHN E. FORD K-8 SCHOOL",671,22,"0,03278688524"
16,DUVAL,1551,"NORTHWESTERN MIDDLE SCHOOL",790,113,"0,14303797468"
16,DUVAL,1561,"YOUNG WOMENS LEADERSHIP ACADEMY/ YOUNG MENS LEADERSHIP ACADEMY",520,3,"0,00576923076"
16,DUVAL,1581,"GEORGE WASHINGTON CARVER ELEMENTARY",456,84,"0,18421052631"
16,DUVAL,1591,"PINE FOREST ELEMENTARY SCHOOL",448,7,"0,015625"
16,DUVAL,1601,"WATERLEAF ELEMENTARY",895,78,"0,08715083798"
16,DUVAL,1611,"BARTRAM SPRINGS ELEMENTARY",985,33,"0,03350253807"
16,DUVAL,1621,"R. V. DANIELS ELEMENTARY SCHOOL",470,47,"0,1"
16,DUVAL,1631,"RUFUS E. PAYNE ELEMENTARY SCHOOL",364,60,"0,16483516483"
16,DUVAL,1641,"MT. HERMAN ESE CENTER",165,71,"0,4303030303"
16,DUVAL,1651,"WILLIAM M. RAINES HIGH SCHOOL",1208,118,"0,0976821192"
16,DUVAL,1661,"CARTER G. WOODSON ELEMENTARY SCHOOL",622,70,"0,11254019292"
16,DUVAL,1691,"S. A. HULL ELEMENTARY SCHOOL",329,43,"0,13069908814"
16,DUVAL,1701,"PALM AVENUE EXCEP. STUDENT CENTER",165,49,"0,29696969696"
16,DUVAL,1761,"PRETRIAL DETENTION FACILITY",150,0,0
16,DUVAL,1811,"HOSPITAL AND HOMEBOUND",287,26,"0,09059233449"
16,DUVAL,1821,"YOUTH DEVELOPMENT CENTER",296,1,"0,00337837837"
16,DUVAL,1851,"AMIKIDS JACKSONVILLE",121,48,"0,39669421487"
16,DUVAL,1981,"TEEN PARENT SERVICE CENTER",231,6,"0,02597402597"
16,DUVAL,2021,"REYNOLDS LANE ELEMENTARY SCHOOL",311,30,"0,0964630225"
16,DUVAL,2031,"KINGS TRAIL ELEMENTARY SCHOOL",525,63,"0,12"
16,DUVAL,2051,"PICKETT ELEMENTARY SCHOOL",306,15,"0,04901960784"
16,DUVAL,2061,"BROOKVIEW ELEMENTARY SCHOOL",863,100,"0,11587485515"
16,DUVAL,2072,"J. E. B. STUART MIDDLE SCHOOL",815,57,"0,0699386503"
16,DUVAL,2081,"PARKWOOD HEIGHTS ELEMENTARY SCHOOL",488,70,"0,14344262295"
16,DUVAL,2091,"HOLIDAY HILL ELEMENTARY SCHOOL",693,64,"0,09235209235"
16,DUVAL,2101,"OAK HILL ELEMENTARY SCHOOL",664,146,"0,21987951807"
16,DUVAL,2111,"SOUTHSIDE MIDDLE SCHOOL",913,94,"0,10295728368"
16,DUVAL,2121,"JEAN RIBAULT MIDDLE SCHOOL",737,115,"0,15603799185"
16,DUVAL,2131,"ARLINGTON MIDDLE SCHOOL",1013,181,"0,17867719644"
16,DUVAL,2141,"HYDE GROVE ELEMENTARY SCHOOL",671,154,"0,22950819672"
16,DUVAL,2161,"JEFFERSON DAVIS MIDDLE SCHOOL",1245,125,"0,10040160642"
16,DUVAL,2171,"DON BREWER ELEMENTARY SCHOOL",628,36,"0,05732484076"
16,DUVAL,2181,"SAN MATEO ELEMENTARY SCHOOL",705,69,"0,09787234042"
16,DUVAL,2191,"JOSEPH STILWELL MIDDLE SCHOOL",874,97,"0,11098398169"
16,DUVAL,2201,"MARTIN LUTHER KING, JR ELEMENTARY SCHOOL",556,28,"0,05035971223"
16,DUVAL,2211,"NORMANDY VILLAGE ELEMENTARY SCHOOL",510,108,"0,21176470588"
16,DUVAL,2221,"GREENFIELD ELEMENTARY SCHOOL",631,84,"0,13312202852"
16,DUVAL,2231,"DUNCAN U. FLETCHER HIGH SCHOOL",2325,690,"0,29677419354"
16,DUVAL,2241,"SAMUEL W. WOLFSON HIGH SCHOOL",1284,279,"0,21728971962"
16,DUVAL,2251,"SEABREEZE ELEMENTARY SCHOOL",664,55,"0,0828313253"
16,DUVAL,2261,"CRYSTAL SPRINGS ELEMENTARY SCHOOL",1266,157,"0,12401263823"
16,DUVAL,2271,"MAYPORT ELEMENTARY SCHOOL",573,61,"0,10645724258"
16,DUVAL,2281,"MERRILL ROAD ELEMENTARY SCHOOL",759,77,"0,10144927536"
16,DUVAL,2291,"JACKSONVILLE HEIGHTS ELEMENTARY SCHOOL",724,100,"0,13812154696"
16,DUVAL,2301,"BEAUCLERC ELEMENTARY SCHOOL",1156,120,"0,10380622837"
16,DUVAL,2311,"KERNAN TRAIL ELEMENTARY SCHOOL",762,61,"0,08005249343"
16,DUVAL,2321,"CHIMNEY LAKES ELEMENTARY SCHOOL",1184,122,"0,10304054054"
16,DUVAL,2331,"LONE STAR ELEMENTARY SCHOOL",660,52,"0,07878787878"
16,DUVAL,2341,"STONEWALL JACKSON ELEMENTARY SCHOOL",414,49,"0,11835748792"
16,DUVAL,2351,"FORT CAROLINE ELEMENTARY SCHOOL",846,107,"0,12647754137"
16,DUVAL,2361,"MAMIE AGNES JONES ELEMENTARY SCHOOL",532,77,"0,1447368421"
16,DUVAL,2371,"SANDALWOOD HIGH SCHOOL",3094,436,"0,14091790562"
16,DUVAL,2381,"FORT CAROLINE MIDDLE SCHOOL",586,59,"0,10068259385"
16,DUVAL,2391,"SABAL PALM ELEMENTARY SCHOOL",1135,89,"0,07841409691"
16,DUVAL,2401,"ARLINGTON HEIGHTS ELEMENTARY SCHOOL",533,79,"0,14821763602"
16,DUVAL,2411,"WESTSIDE HIGH SCHOOL",1808,294,"0,16261061946"
16,DUVAL,2421,"LOUIS S. SHEFFIELD ELEMENTARY SCHOOL",929,89,"0,09580193756"
16,DUVAL,2431,"GREGORY DRIVE ELEMENTARY SCHOOL",949,115,"0,12118018967"
16,DUVAL,2441,"HIGHLANDS MIDDLE SCHOOL",1004,31,"0,03087649402"
16,DUVAL,2451,"CROWN POINT ELEMENTARY SCHOOL",1115,109,"0,09775784753"
16,DUVAL,2461,"NEPTUNE BEACH ELEMENTARY SCHOOL",961,96,"0,09989594172"
16,DUVAL,2471,"JOSEPH FINEGAN ELEMENTARY SCHOOL",516,16,"0,03100775193"
16,DUVAL,2481,"EDWARD H. WHITE HIGH SCHOOL",1986,225,"0,11329305135"
16,DUVAL,2491,"GREENLAND PINES ELEMENTARY SCHOOL",879,72,"0,08191126279"
16,DUVAL,2501,"PINE ESTATES ELEMENTARY SCHOOL",356,23,"0,06460674157"
16,DUVAL,2511,"TWIN LAKES ACADEMY ELEMENTARY SCHOOL",1009,49,"0,04856293359"
16,DUVAL,2521,"ALDEN ROAD EXCEP. STUDENT CENTER",197,56,"0,28426395939"
16,DUVAL,2531,"TWIN LAKES ACADEMY MIDDLE SCHOOL",1350,38,"0,02814814814"
16,DUVAL,2541,"MAYPORT MIDDLE SCHOOL",891,48,"0,05387205387"
16,DUVAL,2551,"ENTERPRISE LEARNING ACADEMY",990,122,"0,12323232323"
16,DUVAL,2561,"LANDMARK MIDDLE SCHOOL",1387,86,"0,06200432588"
16,DUVAL,2571,"ALIMACANI ELEMENTARY SCHOOL",959,83,"0,086548488"
16,DUVAL,2581,"MANDARIN OAKS ELEMENTARY SCHOOL",1251,108,"0,08633093525"
16,DUVAL,2591,"MANDARIN MIDDLE SCHOOL",1556,62,"0,03984575835"
16,DUVAL,2601,"MANDARIN HIGH SCHOOL",2629,287,"0,10916698364"
16,DUVAL,2621,"ANDREW A. ROBINSON ELEMENTARY SCHOOL",775,93,"0,12"
16,DUVAL,2631,"ABESS PARK ELEMENTARY SCHOOL",847,55,"0,06493506493"
16,DUVAL,2641,"CHET'S CREEK ELEMENTARY SCHOOL",1414,90,"0,06364922206"
16,DUVAL,2651,"FIRST COAST HIGH SCHOOL",2278,300,"0,13169446883"
16,DUVAL,2671,"LAVILLA SCHOOL OF THE ARTS",1089,24,"0,02203856749"
16,DUVAL,2681,"ATLANTIC COAST HIGH SCHOOL",2314,263,"0,11365600691"
16,DUVAL,2691,"BISCAYNE ELEMENTARY SCHOOL",816,66,"0,08088235294"
16,DUVAL,2701,"OCEANWAY ELEMENTARY SCHOOL",738,132,"0,17886178861"
16,DUVAL,2741,"WESTVIEW K-8",1460,140,"0,09589041095"
16,DUVAL,2791,"KERNAN MIDDLE SCHOOL",1313,131,"0,09977151561"
16,DUVAL,2801,"FRANK H. PETERSON ACADEMIES",1232,131,"0,10633116883"
16,DUVAL,2851,"A. PHILIP RANDOLPH ACADEMIES",485,87,"0,17938144329"
16,DUVAL,5371,"FLORIDA VIRTUAL ACADEMY AT DUVAL COUNTY",388,124,"0,31958762886"
16,DUVAL,5381,"SAN JOSE PREPARATORY HIGH SCHOOL",224,54,"0,24107142857"
16,DUVAL,5391,"SAN JOSE ACADEMY",267,36,"0,13483146067"
16,DUVAL,5401,"SEASIDE COMMUNITY CHARTER SCHOOL",208,27,"0,1298076923"
16,DUVAL,5411,"DUVAL CHARTER SCHOOL AT WESTSIDE",952,61,"0,06407563025"
16,DUVAL,5421,"BISCAYNE HIGH SCHOOL",374,220,"0,58823529411"
16,DUVAL,5441,"RIVER CITY SCIENCE ACADEMY INNOVATION SCHOOL",368,0,0
16,DUVAL,5501,"SOMERSET PREPARATORY ACADEMY",484,4,"0,0082644628"
16,DUVAL,5511,"DUVAL CHARTER SCHOOL AT MANDARIN",979,30,"0,03064351378"
16,DUVAL,5531,"VALOR ACADEMY OF LEADERSHIP MIDDLE SCHOOL",193,1,"0,00518134715"
16,DUVAL,5541,"VALOR ACADEMY OF LEADERSHIP-HIGH SCHOOL",68,2,"0,0294117647"
16,DUVAL,5551,"DUVAL CHARTER SCHOOL AT SOUTHSIDE",876,49,"0,05593607305"
16,DUVAL,5561,"VIRTUE ARTS AND SCIENCE MIDDLE SCHOOL",105,3,"0,02857142857"
