"COURSE ENROLLMENTS BY DISTRICT BY COURSE",,,,
"SCHOOL YEAR 2015-16",,,,
"SURVEY 2 DATA AS OF 11/13/2015",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #","COURSE NAME",ENROLLMENT
30,HOLMES,BCV0640,"RES ELECTRICIAN",1
30,HOLMES,CGS1060,"INTRODUCTION TO COMPUTERS",2
30,HOLMES,CJK0120,"POL SERVICE AIDE-CJO",2
30,HOLMES,CTS0023,"NET SPT ADMIN",1
30,HOLMES,DEP2004,"HUMAN GROWTH & DEVELOPMENT",1
30,HOLMES,DIM0101,"DSL ENGN MEC/TEC HLP",1
30,HOLMES,DIM0102,"DSL ELEC & ELECT TEC",1
30,HOLMES,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",1
30,HOLMES,ENC1101,"COMPOSITION I",69
30,HOLMES,ENC1102,"HONORS ENGLISH COMPOSITION II",12
30,HOLMES,ENC1133,"RESEARCH WRITING",1
30,HOLMES,ESC1000,"EARTH SCIENCE",3
30,HOLMES,HUM1020,"INTRODUCTION TO HUMANITIES",2
30,HOLMES,HUM2020,"ENCOUNTERING THE HUMANITIES",1
30,HOLMES,HUM2216,"THE HUMANITIES WITH WRITING I",1
30,HOLMES,HUN1201,"NUTRITION AND DIET THERAPY",1
30,HOLMES,MAC1105,"COLLEGE ALGEBRA",2
30,HOLMES,MAC1114,"PLANE TRIGONOMETRY",1
30,HOLMES,MAC1140,"PRECALCULUS ALGEBRA",28
30,HOLMES,MAC1311,"CALCULUS AND ANALYTIC GEOMETRY",1
30,HOLMES,MUL2010,"INTRODUCTION TO MUSIC LITERATU",1
30,HOLMES,OTA0040,"INFO TECH ASST",1
30,HOLMES,PMT0074,WELDER,1
30,HOLMES,PSY2012,PSYCHOLOGY,1
30,HOLMES,RTT0530,"DIG VIDEO FUND",1
30,HOLMES,SLS1101,"COLLEGE SUCCESS",2
30,HOLMES,SLS1261,"GENERAL LEADERSHIP",1
30,HOLMES,SPC2608,"EFFECTIVE SPEAKING",1
30,HOLMES,STA2023,"HONORS STATISTICAL METHODS I",1
30,HOLMES,TDR0370,"DRAFTING ASST",1
30,HOLMES,0100310,"INTRO TO ART HIST",1
30,HOLMES,0101005,"M/J EXPLORING 2D ART",22
30,HOLMES,0101010,"M/J 2-D STUDIO ART 1",25
30,HOLMES,0101020,"M/J 2-D STUDIO ART 2",19
30,HOLMES,0101100,"M/J VISUAL ART 1",110
30,HOLMES,0101300,"2-D STUDIO ART 1",28
30,HOLMES,0101310,"2-D STUDIO ART 2",6
30,HOLMES,0104340,"DRAW 1",80
30,HOLMES,0104350,"DRAW 2",42
30,HOLMES,0104360,"DRAW 3 HON",8
30,HOLMES,0104370,"PAINT 1",6
30,HOLMES,0104380,"PAINT 2",2
30,HOLMES,0107410,"FILM 1",10
30,HOLMES,0107440,"VISUAL TECH 1",13
30,HOLMES,0300000,"M/J DANCE 1",25
30,HOLMES,0400000,"M/J THEATRE 1",124
30,HOLMES,0400035,"M/J BASIC THEATRE",18
30,HOLMES,0400310,"THEATRE 1",52
30,HOLMES,0400320,"THEATRE 2",29
30,HOLMES,0400330,"THEATRE 3 HON",5
30,HOLMES,0400390,"ACTING 3",50
30,HOLMES,0500500,"PERS,CAR,SCH DEV 1",29
30,HOLMES,0500510,"PERS,CAR,SCH DEV 2",6
30,HOLMES,0500520,"PERS,CAR,SCH DEV 3",1
30,HOLMES,0500530,"PERS,CAR,SCH DEV 4",1
30,HOLMES,0708340,"SPANISH 1",120
30,HOLMES,0708350,"SPANISH 2",69
30,HOLMES,0800300,"HEALTH1-LIF MGMT SKL",2
30,HOLMES,1000010,"M/J INTENS READ (MC)",15
30,HOLMES,1000400,"INTENS LANG ARTS",7
30,HOLMES,1000410,"INTENS READ",236
30,HOLMES,1001010,"M/J LANG ARTS 1",243
30,HOLMES,1001040,"M/J LANG ARTS 2",245
30,HOLMES,1001070,"M/J LANG ARTS 3",246
30,HOLMES,1001310,"ENG 1",195
30,HOLMES,1001315,"ENG 1 CR",4
30,HOLMES,1001320,"ENG HON 1",34
30,HOLMES,1001340,"ENG 2",203
30,HOLMES,1001345,"ENG 2 CR",6
30,HOLMES,1001350,"ENG HON 2",34
30,HOLMES,1001370,"ENG 3",163
30,HOLMES,1001375,"ENG 3 CR",11
30,HOLMES,1001380,"ENG HON 3",8
30,HOLMES,1001405,"ENG 4: FL COLL PREP",111
30,HOLMES,1006300,"JOURN 1",5
30,HOLMES,1008010,"M/J READ 1",113
30,HOLMES,1008040,"M/J READ 2",108
30,HOLMES,1008070,"M/J READ 3",111
30,HOLMES,1200310,"ALG 1",130
30,HOLMES,1200315,"ALG 1 CR",3
30,HOLMES,1200320,"ALG 1 HON",13
30,HOLMES,1200330,"ALG 2",154
30,HOLMES,1200335,"ALG 2 CR",2
30,HOLMES,1200340,"ALG 2 HON",22
30,HOLMES,1200370,"ALG 1-A",77
30,HOLMES,1200375,"ALG 1-A CR",1
30,HOLMES,1200380,"ALG 1-B",48
30,HOLMES,1200400,"INTENS MATH",8
30,HOLMES,1200700,"Math Coll. Readiness",100
30,HOLMES,1202340,"PRE-CALCULUS HON",45
30,HOLMES,1204000,"M/J INTENS MATH (MC)",13
30,HOLMES,1205010,"M/J GRADE 6 MATH",227
30,HOLMES,1205020,"M/J GRADE 6 MATH ADV",23
30,HOLMES,1205040,"M/J GRADE 7 MATH",224
30,HOLMES,1205050,"M/J GRADE 7 MATH ADV",22
30,HOLMES,1205070,"M/J GRADE 8 PRE-ALG",190
30,HOLMES,1206310,GEO,214
30,HOLMES,1206315,"GEO CR",9
30,HOLMES,1206320,"GEO HON",26
30,HOLMES,1207300,"LIB ARTS MATH 1",17
30,HOLMES,1301050,"M/J KEYBD 3",20
30,HOLMES,1302000,"M/J BAND 1",29
30,HOLMES,1302010,"M/J BAND 2",30
30,HOLMES,1302300,"BAND 1",52
30,HOLMES,1303310,"CHORUS 2",59
30,HOLMES,1400000,"M/J PEER COUN 1",38
30,HOLMES,1400300,"PEER COUN 1",14
30,HOLMES,1400310,"PEER COUN 2",9
30,HOLMES,1400320,"PEER COUN 3",5
30,HOLMES,1400330,"PEER COUN 4",1
30,HOLMES,1501300,"PERS FIT",2
30,HOLMES,1501310,"FIT LIFST DESIGN",6
30,HOLMES,1501340,"WEIGHT TRAIN 1",24
30,HOLMES,1501410,"POWER WEIGHT TRAIN 1",25
30,HOLMES,1502400,"PADB RACQB HANDBALL",85
30,HOLMES,1502410,"INDIV/DUAL SPRTS 1",41
30,HOLMES,1502420,"INDIV/DUAL SPRTS 2",2
30,HOLMES,1502470,REC,9
30,HOLMES,1502480,"OUTDOOR ED",22
30,HOLMES,1503310,BASKETBALL,19
30,HOLMES,1503350,"TEAM SPRTS 1",132
30,HOLMES,1505500,"VOLLEYBALL 1",5
30,HOLMES,1505510,"VOLLEYBALL 2",5
30,HOLMES,1505520,"VOLLEYBALL 3",6
30,HOLMES,1506320,"HOPE-PE V",210
30,HOLMES,1508000,"M/J FITNESS GRADE 6",230
30,HOLMES,1508200,"M/J TEAM SPORTS GRD7",206
30,HOLMES,1508500,"M/J IND/DUAL SPT GD8",181
30,HOLMES,1508700,"M/J COMPRE GDE 7/8",1
30,HOLMES,1700000,"M/J RESEARCH 1",68
30,HOLMES,1700060,"M/J CAREER RES & DEC",116
30,HOLMES,1700100,"M/J CRIT THINK",31
30,HOLMES,1700300,"RESEARCH 1",463
30,HOLMES,1700370,"CRIT THINK ST SKLS",26
30,HOLMES,1700380,"CAR RESA&DECI MAK",1
30,HOLMES,1801300,"AR LEAD ED/TRAIN 1",28
30,HOLMES,1801310,"AR LEAD ED/TRAIN 2",19
30,HOLMES,1801320,"AR LEAD ED/TRAIN 3",6
30,HOLMES,1801330,"AR LEAD ED/TRAIN 4",5
30,HOLMES,2000010,"M/J LIF SCI",2
30,HOLMES,2000310,"BIO 1",174
30,HOLMES,2000315,"BIO 1 CR",7
30,HOLMES,2000320,"BIO 1 HON",58
30,HOLMES,2000330,"BIO 2 HON",21
30,HOLMES,2000350,"ANAT PHYSIO",75
30,HOLMES,2000360,"ANAT PHYSIO HON",13
30,HOLMES,2001010,"M/J ERTH/SPA SCI",1
30,HOLMES,2001310,"ERTH/SPA SCI",51
30,HOLMES,2001340,"ENV SCI",1
30,HOLMES,2002040,"M/J COMPRE SCI 1",247
30,HOLMES,2002070,"M/J COMPRE SCI 2",251
30,HOLMES,2002100,"M/J COMPRE SCI 3",241
30,HOLMES,2002400,"INTEG SCI 1",2
30,HOLMES,2002420,"INTEG SCI 2",2
30,HOLMES,2003010,"M/J PHY SCI",1
30,HOLMES,2003310,"PHY SCI",121
30,HOLMES,2003320,"PHY SCI HON",30
30,HOLMES,2003340,"CHEM 1",49
30,HOLMES,2003370,"AP CHEM",10
30,HOLMES,2003380,"PHYS 1",1
30,HOLMES,2003390,"PHYS 1 HON",18
30,HOLMES,2003600,"PRINC TECH 1",22
30,HOLMES,2100010,"M/J US HIST",134
30,HOLMES,2100015,"M/J US HIST&CAR PLAN",111
30,HOLMES,2100310,"US HIST",186
30,HOLMES,2100320,"US HIST HON",11
30,HOLMES,2100330,"AP U.S. HIST",27
30,HOLMES,2102335,"ECON FIN LIT",37
30,HOLMES,2103300,"WORLD CLTRL GEOG",1
30,HOLMES,2104010,"M/J ENG CIT SERVLRN1",18
30,HOLMES,2105020,"M/J WORLD CLTRS",26
30,HOLMES,2106010,"M/J CIVICS",214
30,HOLMES,2106016,"M/J CIVICS & CAR PL",36
30,HOLMES,2106310,"US GOVT",108
30,HOLMES,2106320,"US GOVT HON",14
30,HOLMES,2107300,"PSYCH 1",1
30,HOLMES,2108300,SOCIOLOGY,2
30,HOLMES,2109010,"M/J WORLD HIST",224
30,HOLMES,2109310,"WORLD HIST",236
30,HOLMES,2109315,"WORLD HIST CR",4
30,HOLMES,2109320,"WORLD HIST HON",19
30,HOLMES,2109410,"JEWISH HIST",13
30,HOLMES,2200300,"NC STUDY HALL 1",139
30,HOLMES,2400300,"LEAD SKLS DEV",66
30,HOLMES,2400310,"LEAD TECNQS",19
30,HOLMES,3026010,HOPE,5
30,HOLMES,5001010,"ART - GRADE K",240
30,HOLMES,5001020,"ART - GRADE 1",236
30,HOLMES,5001030,"ART - GRADE 2",216
30,HOLMES,5001040,"ART - INTERM 1",230
30,HOLMES,5001050,"ART - INTERM 2",41
30,HOLMES,5001060,"ART - INTERM 3",185
30,HOLMES,5002000,"INTROD TO CPTRS",502
30,HOLMES,5010041,"LANG ARTS GRADE K",272
30,HOLMES,5010042,"LANG ARTS GRADE 1",262
30,HOLMES,5010043,"LANG ARTS GRADE 2",238
30,HOLMES,5010044,"LANG ARTS GRADE 3",247
30,HOLMES,5010045,"LANG ARTS GRADE 4",239
30,HOLMES,5010046,"LANG ARTS GRADE 5",258
30,HOLMES,5010200,"THEATRE - GRADE K",36
30,HOLMES,5010210,"THEATRE - GRADE 1",36
30,HOLMES,5010220,"THEATRE - GRADE 2",36
30,HOLMES,5010230,"THEATRE-INTERM 1",30
30,HOLMES,5010240,"THEATRE-INTERM 2",35
30,HOLMES,5010250,"THEATRE-INTERM 3",34
30,HOLMES,5012020,"MATH GRADE K",272
30,HOLMES,5012030,"MATH GRADE ONE",263
30,HOLMES,5012040,"MATH GRADE TWO",240
30,HOLMES,5012050,"MATH GRADE THREE",250
30,HOLMES,5012060,"MATH GRADE FOUR",239
30,HOLMES,5012070,"MATH GRADE FIVE",252
30,HOLMES,5013010,"ELEM CHORUS",894
30,HOLMES,5015020,"PHYSICAL EDUCATION K",276
30,HOLMES,5015030,"PHYSICAL EDUCATION 1",272
30,HOLMES,5015040,"PHYSICAL EDUCATION 2",254
30,HOLMES,5015050,"PHYSICAL EDUCATION 3",262
30,HOLMES,5015060,"PHYSICAL EDUCATION 4",249
30,HOLMES,5015070,"PHYSICAL EDUCATION 5",260
30,HOLMES,5020010,"SCIENCE GRADE K",86
30,HOLMES,5020020,"SCIENCE GRADE ONE",262
30,HOLMES,5020030,"SCIENCE GRADE TWO",244
30,HOLMES,5020040,"SCIENCE GRADE THREE",254
30,HOLMES,5020050,"SCIENCE GRADE FOUR",239
30,HOLMES,5020060,"SCIENCE GRADE FIVE",258
30,HOLMES,5021020,"SOC STUDIES K",50
30,HOLMES,5021030,"SOC STUDIES 1",262
30,HOLMES,5021040,"SOC STUDIES 2",244
30,HOLMES,5021050,"SOC STUDIES 3",254
30,HOLMES,5021060,"SOC STUDIES 4",241
30,HOLMES,5021070,"SOC STUDIES 5",258
30,HOLMES,5100560,"PK OTHER",22
30,HOLMES,5100570,"SCHOOL READINESS",1
30,HOLMES,5100580,"VPK-SCH YEAR PROG",63
30,HOLMES,7650130,"PK DISABS: 3-5",14
30,HOLMES,7710011,"ACCESS LANG ART - K",4
30,HOLMES,7710012,"ACCESS LANG ART - 1",10
30,HOLMES,7710013,"ACCESS LANG ART - 2",16
30,HOLMES,7710014,"ACCESS LANG ART - 3",15
30,HOLMES,7710015,"ACCESS LANG ART - 4",11
30,HOLMES,7710016,"ACCESS LANG ART - 5",2
30,HOLMES,7712015,"ACCESS MATH GRADE K",4
30,HOLMES,7712020,"ACCESS MATH GRADE 1",9
30,HOLMES,7712030,"ACCESS MATH GRADE 2",14
30,HOLMES,7712040,"ACCESS MATH GRADE 3",12
30,HOLMES,7712050,"ACCESS MATH GRADE 4",11
30,HOLMES,7712060,"ACCESS MATH GRADE 5",2
30,HOLMES,7720015,"ACCESS SCI GRADE K",3
30,HOLMES,7720020,"ACCESS SCI GRADE 1",10
30,HOLMES,7720030,"ACCESS SCI GRADE 2",10
30,HOLMES,7720040,"ACCESS SCI GRADE 3",8
30,HOLMES,7720050,"ACCESS SCI GRADE 4",11
30,HOLMES,7720060,"ACCESS SCI GRADE 5",2
30,HOLMES,7721011,"ACCESS SOC ST - K",3
30,HOLMES,7721012,"ACCESS SOC ST - 1",10
30,HOLMES,7721013,"ACCESS SOC ST - 2",10
30,HOLMES,7721014,"ACCESS SOC ST - 3",8
30,HOLMES,7721015,"ACCESS SOC ST - 4",9
30,HOLMES,7721016,"ACCESS SOC ST - 5",2
30,HOLMES,7763030,"SPEECH THRPY: PK-5",121
30,HOLMES,7763040,"LANG THRPY: PK-5",60
30,HOLMES,7763050,"OCCU THRPY: PK-5",34
30,HOLMES,7763070,"PHY THRPY: PK-5",7
30,HOLMES,7763080,"EXP CORE COMPET:PK-5",1
30,HOLMES,7810011,"ACCESS M/J LA 1",5
30,HOLMES,7810012,"ACCESS M/J LA 2",2
30,HOLMES,7810013,"ACCESS M/J LA 3",3
30,HOLMES,7812015,"ACCESS M/J GR 6 MATH",5
30,HOLMES,7812020,"ACCESS M/J GR 7 MATH",2
30,HOLMES,7812030,"ACC M/J GR8 PRE-ALG",3
30,HOLMES,7815010,"PE: 6-8",1
30,HOLMES,7820015,"ACCESS M/J COMPSCI 1",5
30,HOLMES,7820016,"ACCESS M/J COMPSCI 2",2
30,HOLMES,7820017,"ACCESS M/J COMPSCI 3",3
30,HOLMES,7821021,"ACCESS M/J CIVICS",4
30,HOLMES,7821022,"ACCESS M/J WRLD HIST",3
30,HOLMES,7821025,"ACCESS M/J US HIST",3
30,HOLMES,7863000,"U SKLS: SOC&EMO 6-8",4
30,HOLMES,7863010,"U SKLS: 6-8",1
30,HOLMES,7866030,"SPEECH THRPY: 6-8",12
30,HOLMES,7866040,"LANG THRPY: 6-8",8
30,HOLMES,7866050,"OCCU THRPY: 6-8",5
30,HOLMES,7866070,"PHY THRPY: 6-8",3
30,HOLMES,7910111,"ACCESS ENGLISH 1/2",22
30,HOLMES,7910112,"ACCESS ENGLISH 3/4",1
30,HOLMES,7912070,"ACCESS LIB ARTS MATH",21
30,HOLMES,7912080,"ACCESS ALGEBRA 1A",2
30,HOLMES,7912090,"ACCESS ALGEBRA 1B",1
30,HOLMES,7915015,"ACCESS HOPE 9-12",1
30,HOLMES,7920015,"ACCESS BIOLOGY 1",3
30,HOLMES,7920025,"ACCESS INTEG SCI 1",17
30,HOLMES,7920050,"ACCESS HEALTH/SAFETY",1
30,HOLMES,7921025,"ACCESS US HIST",15
30,HOLMES,7921330,"CAR ED: 9-12",1
30,HOLMES,7963130,"U SKLS: 9-12",1
30,HOLMES,7966010,"PHY THERAPY",1
30,HOLMES,7966020,"OCCU THERAPY",2
30,HOLMES,7966040,"LANG THERAPY",1
30,HOLMES,7980040,"PREP FOR ENTREP/EMP",12
30,HOLMES,7980120,"CAR EXERIENCES: 9-12",13
30,HOLMES,8000400,"OR TO CAREER CLUST",20
30,HOLMES,8021110,"INTRO TO AG & CP",14
30,HOLMES,8100110,"ORIEN TO AGSCI & C P",16
30,HOLMES,8100210,"EX OF AGRISCI",19
30,HOLMES,8100410,"AGRI,FOOD,NR - OJT",2
30,HOLMES,8106810,"AGRISCI FOUND 1",177
30,HOLMES,8106820,"AGRITECH 1",76
30,HOLMES,8106830,"AGRITECH 2",46
30,HOLMES,8116020,"AG SALES & SERS 3",4
30,HOLMES,8118310,"FORESTRY & NAT RES 2",33
30,HOLMES,8118320,"FORESTRY & NAT RES 3",11
30,HOLMES,8118330,"FORESTRY 4",2
30,HOLMES,8200130,"BUS KEY & CAR PLAN",36
30,HOLMES,8203310,"ACCT APPL 1",4
30,HOLMES,8209020,"CPTR COLG & CAR",145
30,HOLMES,8209510,"DIGITAL DESIGN 1",34
30,HOLMES,8209520,"DIGITAL DESIGN 2",10
30,HOLMES,8209530,"DIGITAL DESIGN 3",1
30,HOLMES,8212120,"BUSINESS SOFTWARE 1",21
30,HOLMES,8212160,"BUSINESS SOFTWARE 2",4
30,HOLMES,8500120,"PERS & FAM FIN",4
30,HOLMES,8500230,"PERSONAL DEV",16
30,HOLMES,8503211,"EARLY CHILD 1",2
30,HOLMES,8503212,"EARLY CHILD 2",1
30,HOLMES,8503213,"EARLY CHILD 3",1
30,HOLMES,8600520,"PRIN OF ENGR",16
30,HOLMES,8600550,"INTROD ENGR DESIGN",68
30,HOLMES,8600620,"AERO ENGR",4
30,HOLMES,8601900,"ADV TECHNOLOGY APPS",19
30,HOLMES,8772110,"TV PRODUCTION 1",9
30,HOLMES,8800510,"CULINARY ARTS 1",96
30,HOLMES,8800520,"CULINARY ARTS 2",52
30,HOLMES,8800530,"CULINARY ARTS 3",39
30,HOLMES,8800540,"CULINARY ARTS 4",16
30,HOLMES,8827110,"MARKETING ESSENTIALS",1
30,HOLMES,9001210,"CSIT FOUNDATIONS",33
30,HOLMES,9204410,"WELD TECH FUNDS 1",12
31,"INDIAN RIVER",SLS1101,"COLLEGE SUCCESS",26
31,"INDIAN RIVER",0100060,"M/J INTRO ART HIST",117
31,"INDIAN RIVER",0100070,"M/J ART WORLD CULTR",58
31,"INDIAN RIVER",0101010,"M/J 2-D STUDIO ART 1",151
31,"INDIAN RIVER",0101040,"M/J 3-D STUDIO ART 1",48
31,"INDIAN RIVER",0101100,"M/J VISUAL ART 1",183
31,"INDIAN RIVER",0101110,"M/J VISUAL ART 2",122
31,"INDIAN RIVER",0101120,"M/J VISUAL ART 3",194
31,"INDIAN RIVER",0101300,"2-D STUDIO ART 1",240
31,"INDIAN RIVER",0101310,"2-D STUDIO ART 2",29
31,"INDIAN RIVER",0102040,"M/J CREATIVE PHOTO 1",47
31,"INDIAN RIVER",0102050,"M/J CREATIVE PHOTO 2",44
31,"INDIAN RIVER",0102300,"CERAM/POT 1",398
31,"INDIAN RIVER",0102310,"CERAM/POT 2",95
31,"INDIAN RIVER",0102320,"CERAM/POT 3 HON",15
31,"INDIAN RIVER",0103000,"M/J DIG ART & DES 1",49
31,"INDIAN RIVER",0104340,"DRAW 1",118
31,"INDIAN RIVER",0104350,"DRAW 2",8
31,"INDIAN RIVER",0104360,"DRAW 3 HON",9
31,"INDIAN RIVER",0104370,"PAINT 1",96
31,"INDIAN RIVER",0107410,"FILM 1",39
31,"INDIAN RIVER",0107420,"FILM 2",2
31,"INDIAN RIVER",0107430,"FILM 3 HON",3
31,"INDIAN RIVER",0108370,"DIGITAL ART IMG 1",18
31,"INDIAN RIVER",0109320,"PORT DEV: 2D DES HON",8
31,"INDIAN RIVER",0109330,"PORT DEV: 3D DES HON",1
31,"INDIAN RIVER",0109360,"AP STUDIO/3-D",22
31,"INDIAN RIVER",0114840,"IB ART B-3",8
31,"INDIAN RIVER",0114850,"IB ART A-1",4
31,"INDIAN RIVER",0300310,"DANCE TECNQS 1",26
31,"INDIAN RIVER",0300320,"DANCE TECHNQS 2",12
31,"INDIAN RIVER",0300330,"DANCE TECHNQS 3 HON",13
31,"INDIAN RIVER",0300334,"DANCE TECHNQS 4 HON",10
31,"INDIAN RIVER",0300340,"BALLET 1",12
31,"INDIAN RIVER",0300350,"BALLET 2",7
31,"INDIAN RIVER",0300360,"BALLET 3",8
31,"INDIAN RIVER",0300370,"BALLET 4 HON",8
31,"INDIAN RIVER",0300480,"DANCE KINE/SOMAT 1",44
31,"INDIAN RIVER",0400040,"M/J ACTING 1",23
31,"INDIAN RIVER",0400045,"M/J ACTING 2",35
31,"INDIAN RIVER",0400050,"M/J ACTING 3",25
31,"INDIAN RIVER",0400310,"THEATRE 1",264
31,"INDIAN RIVER",0400320,"THEATRE 2",59
31,"INDIAN RIVER",0400330,"THEATRE 3 HON",34
31,"INDIAN RIVER",0400340,"THEATRE 4 HON",33
31,"INDIAN RIVER",0400370,"ACTING 1",63
31,"INDIAN RIVER",0400380,"ACTING 2",40
31,"INDIAN RIVER",0400390,"ACTING 3",19
31,"INDIAN RIVER",0400400,"ACTING 4 HON",9
31,"INDIAN RIVER",0400407,"TECH THE D/P SCEN PR",19
31,"INDIAN RIVER",0400409,"TECH THE D/P CMH",26
31,"INDIAN RIVER",0400410,"TECH THEA DES&PROD 1",17
31,"INDIAN RIVER",0400420,"TECH THEA DES&PROD 2",9
31,"INDIAN RIVER",0400430,"TECH THEA DES&PROD 3",3
31,"INDIAN RIVER",0400700,"MUSIC THEATRE 1",23
31,"INDIAN RIVER",0400710,"MUSIC THEATRE 2",4
31,"INDIAN RIVER",0400720,"MUSIC THEATRE 3",4
31,"INDIAN RIVER",0500000,"M/J PERS CAR SCH 1",289
31,"INDIAN RIVER",0500010,"M/J PERS CAR SCH 2",200
31,"INDIAN RIVER",0500020,"M/J PERS CAR SCH 3",159
31,"INDIAN RIVER",0500300,"EXEC INTERN 1",58
31,"INDIAN RIVER",0500310,"EXEC INTERN 2",16
31,"INDIAN RIVER",0500320,"EXEC INTERN 3",2
31,"INDIAN RIVER",0500500,"PERS,CAR,SCH DEV 1",387
31,"INDIAN RIVER",0500520,"PERS,CAR,SCH DEV 3",53
31,"INDIAN RIVER",0500530,"PERS,CAR,SCH DEV 4",4
31,"INDIAN RIVER",0700030,"M/J IB MYP INT WLNG1",71
31,"INDIAN RIVER",0700040,"M/J IB MYP INT WLNG2",89
31,"INDIAN RIVER",0701320,"FRENCH 1",212
31,"INDIAN RIVER",0701330,"FRENCH 2",138
31,"INDIAN RIVER",0701340,"FRENCH 3 HON",23
31,"INDIAN RIVER",0701350,"FRENCH 4 HON",11
31,"INDIAN RIVER",0701810,"FL PRE-IB FRENCH 2",3
31,"INDIAN RIVER",0701830,"IB FRENCH 4",3
31,"INDIAN RIVER",0701840,"IB FRENCH 5",1
31,"INDIAN RIVER",0708000,"M/J SPANISH BEG",35
31,"INDIAN RIVER",0708010,"M/J SPANISH INTERM",56
31,"INDIAN RIVER",0708100,"M/J EXPLORATORY SPAN",99
31,"INDIAN RIVER",0708340,"SPANISH 1",972
31,"INDIAN RIVER",0708350,"SPANISH 2",703
31,"INDIAN RIVER",0708360,"SPANISH 3 HON",243
31,"INDIAN RIVER",0708370,"SPANISH 4 HON",68
31,"INDIAN RIVER",0708400,"AP SPANISH LANG & CU",23
31,"INDIAN RIVER",0708810,"FL PRE-IB SPANISH 2",59
31,"INDIAN RIVER",0708820,"FL PRE-IB SPANISH 3",69
31,"INDIAN RIVER",0708830,"IB SPANISH 4",47
31,"INDIAN RIVER",0708840,"IB SPANISH 5",42
31,"INDIAN RIVER",0709300,"SPANISH SPEAKS 1",26
31,"INDIAN RIVER",0711300,"CHINESE 1",29
31,"INDIAN RIVER",0711310,"CHINESE 2",11
31,"INDIAN RIVER",0711320,"CHINESE 3 HON",3
31,"INDIAN RIVER",0900300,"HUM SURV",28
31,"INDIAN RIVER",0900310,"HUM 1 HON",60
31,"INDIAN RIVER",0900800,"IB THEORY/KNWLG 1",43
31,"INDIAN RIVER",1000010,"M/J INTENS READ (MC)",859
31,"INDIAN RIVER",1000410,"INTENS READ",1069
31,"INDIAN RIVER",1000420,"INTENS WRIT",439
31,"INDIAN RIVER",1001010,"M/J LANG ARTS 1",921
31,"INDIAN RIVER",1001020,"M/J LANG ARTS 1, ADV",442
31,"INDIAN RIVER",1001040,"M/J LANG ARTS 2",902
31,"INDIAN RIVER",1001050,"M/J LANG ARTS 2, ADV",463
31,"INDIAN RIVER",1001070,"M/J LANG ARTS 3",925
31,"INDIAN RIVER",1001080,"M/J LANG ARTS 3, ADV",419
31,"INDIAN RIVER",1001310,"ENG 1",827
31,"INDIAN RIVER",1001315,"ENG 1 CR",6
31,"INDIAN RIVER",1001320,"ENG HON 1",514
31,"INDIAN RIVER",1001340,"ENG 2",784
31,"INDIAN RIVER",1001345,"ENG 2 CR",6
31,"INDIAN RIVER",1001350,"ENG HON 2",459
31,"INDIAN RIVER",1001370,"ENG 3",738
31,"INDIAN RIVER",1001375,"ENG 3 CR",19
31,"INDIAN RIVER",1001380,"ENG HON 3",243
31,"INDIAN RIVER",1001400,"ENG 4",56
31,"INDIAN RIVER",1001405,"ENG 4: FL COLL PREP",609
31,"INDIAN RIVER",1001410,"ENG HON 4",140
31,"INDIAN RIVER",1001420,"AP ENG COMPO",126
31,"INDIAN RIVER",1001430,"AP ENG LIT COMPO",170
31,"INDIAN RIVER",1001800,"FL PRE-IB ENG 1",73
31,"INDIAN RIVER",1001810,"FL PRE-IB ENG 2",80
31,"INDIAN RIVER",1001820,"IB ENGLISH LIT 3",68
31,"INDIAN RIVER",1001830,"IB ENGLISH LIT 4",44
31,"INDIAN RIVER",1002300,"ENG 1 THROUGH ESOL",12
31,"INDIAN RIVER",1002310,"ENG 2 THROUGH ESOL",6
31,"INDIAN RIVER",1002320,"ENG 3 THROUGH ESOL",9
31,"INDIAN RIVER",1002380,"DEV LANG ARTS ESOL",39
31,"INDIAN RIVER",1002520,"ENG 4 THROUGH ESOL",7
31,"INDIAN RIVER",1006000,"M/J JOURN 1",32
31,"INDIAN RIVER",1006300,"JOURN 1",8
31,"INDIAN RIVER",1006310,"JOURN 2",6
31,"INDIAN RIVER",1006320,"JOURN 3",26
31,"INDIAN RIVER",1006330,"JOURN 4",6
31,"INDIAN RIVER",1006331,"JOURN 5 HON",6
31,"INDIAN RIVER",1006332,"JOURN 6 HON",3
31,"INDIAN RIVER",1007000,"M/J SPEECH-DEBATE 1",607
31,"INDIAN RIVER",1007010,"M/J SPEECH-DEBATE 2",623
31,"INDIAN RIVER",1007020,"M/J SPEECH-DEBATE 3",399
31,"INDIAN RIVER",1007300,"SPEECH 1",9
31,"INDIAN RIVER",1008010,"M/J READ 1",247
31,"INDIAN RIVER",1008040,"M/J READ 2",214
31,"INDIAN RIVER",1008070,"M/J READ 3",287
31,"INDIAN RIVER",1008310,"READ 2",240
31,"INDIAN RIVER",1009300,"WRIT 1",58
31,"INDIAN RIVER",1009320,"CREATIVE WRIT 1",50
31,"INDIAN RIVER",1009331,"CREATIVE WRIT 3 HON",7
31,"INDIAN RIVER",1100000,"M/J LIB SKLS/IL (MC)",80
31,"INDIAN RIVER",1200310,"ALG 1",592
31,"INDIAN RIVER",1200315,"ALG 1 CR",3
