"COURSE ENROLLMENTS",,,,
"2013-14 SURVEY 2 FINAL DATA ",,,,
,,,,
"Dist #",District,"Course #",Course,Enrollment
40,MADISON,8503212,"EARLY CHILD 2",9
40,MADISON,8503213,"EARLY CHILD 3",11
40,MADISON,8503214,"EARLY CHILD 4",2
40,MADISON,8720310,"BLDG CONST TECH 1",19
40,MADISON,8736030,"BIOTECH 3",17
40,MADISON,8757210,"GROOM & SAL SERS 1",10
40,MADISON,8800510,"CULINARY ARTS 1",39
40,MADISON,8800520,"CULINARY ARTS 2",6
40,MADISON,8918010,"CRIMINAL JUST OPS 1",91
40,MADISON,8918020,"CRIMINAL JUST OPS 2",19
40,MADISON,8918030,"CRIMINAL JUST OPS 3",27
40,MADISON,9001110,"FOUND OF WEB DESIGN",18
40,MADISON,9001810,"CAR ED STUS DISAB",5
40,MADISON,9001820,"VOC/EMP SKLS/YOU &CP",10
40,MADISON,9009110,"INFO & COMM TECH 1",29
40,MADISON,9009120,"INFO & COMM TECH 2",33
41,MANATEE,ACG2021,"FINANCIAL ACCOUNTING",1
41,MANATEE,ACG2071,"MANAGERIAL ACCOUNTING",1
41,MANATEE,ACO0041,"ACCOUNTING ASSC",1
41,MANATEE,ACR0047,"AC, REFG & HEAT MEC1",1
41,MANATEE,AER0014,"AUTO SERVICES ASST",15
41,MANATEE,AER0503,"AUTO ENGN PERF TECH",2
41,MANATEE,AMH1010,"AMERICAN HISTORY PRE 1877",139
41,MANATEE,AMH1020,"HISTORY OF THE U. S. II--1877",34
41,MANATEE,AML2010,"AMERICAN LITERATURE TO 1865",3
41,MANATEE,AML2020,"AMERICAN LITERATURE FROM 1865",4
41,MANATEE,AML2600,"AFRICAN-AMERICAN LITERATURE",2
41,MANATEE,ANT2000,"HONORS GENERAL ANTHROPOLOGY",4
41,MANATEE,ARH2000,"HUMANITIES ARTS",13
41,MANATEE,ARH2050,"WESTERN SURVEY I: GREEK TO REN",6
41,MANATEE,ARH2051,"HONORS HISTORY OF ART 2",3
41,MANATEE,ARR0210,"PAINT & BODY HELP 1",3
41,MANATEE,ART1203,"THREE-DIMENSIONAL FOUNDATIONS",2
41,MANATEE,ART1300,"DRAWING I",3
41,MANATEE,ART2701,"SCULPTURE I",1
41,MANATEE,ART2750,"CERAMICS I",4
41,MANATEE,ART2752,"POTTERY WHEELTHROWING I",1
41,MANATEE,ASL1140,"AMERICAN SIGN LANGUAGE I",1
41,MANATEE,ASL2150,"INTERMEDIATE AMERICAN SIGN LAN",1
41,MANATEE,AST1002,"PLANETS, STARS, AND GALAXIES",4
41,MANATEE,BCV0107,"CARPENTER HELPER",2
41,MANATEE,BCV0128,CARPENTER,1
41,MANATEE,BCV0402,"BLDG CONST TECH 2",1
41,MANATEE,BCV0508,"HLP, PLUMB, PIPEFIT",1
41,MANATEE,BCV0603,"ELECTRICIAN HELPER",3
41,MANATEE,BSCC005,"GENERAL BIOLOLGY WITH LAB",23
41,MANATEE,BSCC007,"INTRODUCTION TO BIOLOGY",11
41,MANATEE,BSCC010,"GENERAL BIOLOGY I",17
41,MANATEE,BSCC085,"ANATOMY AND PHYSIOLOGY I",17
41,MANATEE,BSCC086,"HUMAN ANATOMY & PHYSIOLOGY II",5
41,MANATEE,BSC1005,"BIOLOGICAL SCIENCE",43
41,MANATEE,BSC1008,"HUMAN BODY",17
41,MANATEE,BSC2085,"ANATOMY & PHYSIOLOGY I",3
41,MANATEE,BSC2822,"INTRODUCTION TO ASTROBIOLOGY",1
41,MANATEE,CCJ1020,"INTRODUCTION TO CRIMINAL JUSTI",1
41,MANATEE,CCJ1600,"DEVIANT BEHAVIOR",1
41,MANATEE,CGS1000,"COMPUTER LITERACY",5
41,MANATEE,CGS1570,"COMPUTER APPLICATIONS",1
41,MANATEE,CHMC025,"INTRODUCTION TO GENERAL CHEMIS",21
41,MANATEE,CHMC045,"GENERAL CHEMISTRY & QUALITATIV",14
41,MANATEE,CHMC046,"HONORS CHEMISTRY FUNDAMENTALS",4
41,MANATEE,CHMC210,"ORGANIC CHEMISTRY I",1
41,MANATEE,CHM1022,"THE CHEMISTRY OF EVERYDAY LIFE",1
41,MANATEE,CJE2600,"CRIMINAL INVESTIGATION",3
41,MANATEE,CJL2130,"CRIMINAL EVIDENCE & PROCEDURE",1
41,MANATEE,COP2510,"PROGRAMMING CONCEPTS",3
41,MANATEE,COS0002,"COSMETOLOGIST 1",7
41,MANATEE,COS0150,"RESTRICTED BARBER 1",3
41,MANATEE,CPO2002,"COMPARATIVE GOVERNMENT",1
41,MANATEE,CSP0009,"GROOM & SALON SRV CR",19
41,MANATEE,CSP0015,"MANIC & PEDICUR",2
41,MANATEE,CSP0265,"FACIALS/SKIN CARE",2
41,MANATEE,CTS0022,"NET SPT HELP DESK AS",1
41,MANATEE,CTS0077,"WEB DESIGNER",3
41,MANATEE,DAA1000,"FUNDAMENTALS OF DANCE TECHNIQU",5
41,MANATEE,DAA2101,"MODERN DANCE 2",4
41,MANATEE,DEP2002,"DEVELOPMENTAL PSY I: THE CHILD",1
41,MANATEE,DEP2004,"HUMAN GROWTH & DEVELOPMENT",5
41,MANATEE,ECO2013,MACROECONOMICS,24
41,MANATEE,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",2
41,MANATEE,EER0310,"APPLIANCE HELPER",3
41,MANATEE,EER0317,"KITCHEN TECH",1
41,MANATEE,EEV0010,"ELECTRONICS ASMBR",1
41,MANATEE,EEV0504,"CPT SUPPORT ASST",1
41,MANATEE,EEV0616,"ELECTRONICS TECH",1
41,MANATEE,EME2040,"INTRODUCTION TO TECHNOLOGY FOR",1
41,MANATEE,EMS1059,"FIRST RESPONDER",17
41,MANATEE,ENC1101,"COMPOSITION I",359
41,MANATEE,ENC1102,"ENGLISH COMPOSITION II",139
41,MANATEE,EUH1000,"FRESHMAN CORE I",22
41,MANATEE,EUH1001,"WESTERN CIVILIZATION 1600-PRES",1
41,MANATEE,FFP0010,"FIRE FIGHTER I",11
41,MANATEE,FIL1000,"INTRODUCTION TO MOTION MEDIA:",2
41,MANATEE,FIL1007,"FOUNDATIONS OF STORY",1
41,MANATEE,FIL1030,"HISTORY OF MOTION PICTURES",4
41,MANATEE,FIN2100,"PERSONAL FINANCE",1
41,MANATEE,FRE1120,"BEGINNING FRENCH I",8
41,MANATEE,GEA2000,"WORLD REGIONAL GEOGRAPHY",1
41,MANATEE,GEB1011,"PRINCIPLES OF BUSINESS",3
41,MANATEE,GER1120,"ELEMENTARY GERMAN I",1
41,MANATEE,HLP1081,"FITNESS AND WELLNESS FOR LIFE",1
41,MANATEE,HMV0038,"TRAVEL CONSULTANT",1
41,MANATEE,HMV0100,"FOOD PREPARATION",10
41,MANATEE,HMV0171,"CHEF/HEAD COOK",4
41,MANATEE,HMV0741,"RESV & TRANS AGENT",1
41,MANATEE,HSC0003,"BASIC HEALTHCARE WKR",19
41,MANATEE,HSC2531,"MEDICAL TERMINOLOGY",3
41,MANATEE,HUM2210,"THE HUMANITIES",12
41,MANATEE,HUM2230,"HUMANITIES SURVEY: BYZANTINE T",6
41,MANATEE,INP1390,"HUMAN RELATIONS IN BUSINESS &",1
41,MANATEE,INR2002,"INTERNATIONAL RELATIONS",7
41,MANATEE,INR2500,"MODEL UNITED NATIONS",1
41,MANATEE,ISCC004,"INTERDISCIPLINARY SCIENCE I",2
41,MANATEE,ISC1004,"INTEGRATED NATURAL SCIENCES I:",2
41,MANATEE,ISC1141,"ENVIRONMENTAL SCIENCE",8
41,MANATEE,ISC1143,"INTRODUCTION TO ENVIRONMENTAL",7
41,MANATEE,LIT2012,"THE NOVEL",3
41,MANATEE,LIT2020,"SHORT STORY",2
41,MANATEE,LIT2090,"CONTEMPORARY LITERATURE",4
41,MANATEE,LIT2110,"WORLD LITERATURE: ANCIENT THRO",4
41,MANATEE,MAC1105,"COLLEGE ALGEBRA",235
41,MANATEE,MAC1114,"PLANE TRIGONOMETRY",9
41,MANATEE,MAC1140,"PRECALCULUS ALGEBRA",192
41,MANATEE,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",1
41,MANATEE,MAC2311,"CALCULUS I",8
41,MANATEE,MAC2312,"CALCULUS 2 WITH ANALYTIC GEOME",5
41,MANATEE,MAC2313,"CALCULUS 3 WITH ANALYTIC GEOME",2
41,MANATEE,2011/03/01,MARKETING,1
41,MANATEE,MAT1033,"INTERMEDIATE ALGEBRA",24
41,MANATEE,MET1010,"ELEMENTARY METEOROLOGY",1
41,MANATEE,MGF1106,"FINITE MATHEMATICS",4
41,MANATEE,MGF1107,"MATHEMATICS FOR LIBERAL ARTS I",4
41,MANATEE,MTE0003,"MARINE RIGGER",3
41,MANATEE,MUH2018,"HISTORY AND APPRECIATION OF JA",1
41,MANATEE,MUL2010,"INTRODUCTION TO MUSIC LITERATU",8
41,MANATEE,MUN1120,"LANCER SYMPHONIC WIND ENSEMBLE",1
41,MANATEE,MUN1210,"EDISON STATE COLLEGE SYMPHONY",1
41,MANATEE,MUN1640,"MUSIC THEATRE ENSEMBLE",1
41,MANATEE,MUT1001,"FUNDAMENTALS OF MUSIC",3
41,MANATEE,OCB1000,"INTRODUCTION TO MARINE BIOLOGY",14
41,MANATEE,OTA0040,"INFO TECH ASST",7
41,MANATEE,OTA0041,"FRONT DESK SPEC",1
41,MANATEE,PGY1800,"PHOTOGRAPHY AND THE DIGITAL IM",6
41,MANATEE,PGY2401,"INTRODUCTION TO PHOTOGRAPHY",2
41,MANATEE,PHI2001,"INTRODUCTION TO PHILOSOPHY I",5
41,MANATEE,PHI2002,"INTRODUCTION TO PHILOSOPHY II",1
41,MANATEE,PHI2070,"INTRODUCTION TO EASTERN PHILOS",2
41,MANATEE,PHI2600,ETHICS,5
41,MANATEE,PHYC048,"GENERAL PHYSICS WITH CALCULUS",5
41,MANATEE,PHYC053,"GENERAL PHYSICS",2
41,MANATEE,PMT0011,"WELDER HELPER",12
41,MANATEE,PMT0012,"WELDER, SHIELDED MA",1
41,MANATEE,PMT0020,"MACHINIST HELPER",1
41,MANATEE,POS1041,"AMERICAN GOVERNMENT HONORS",109
41,MANATEE,PRN0094,"PATIENT CARE TECH",9
41,MANATEE,PSC1121,"GENERAL EDUCATION PHYSICAL SCI",1
41,MANATEE,PSY2012,"GENERAL PSYCHOLOGY",46
41,MANATEE,REL2121,"AMERICAN RELIGIOUS HISTORY",12
41,MANATEE,REL2300,"HONORS COMPARATIVE RELIGIONS",14
41,MANATEE,SLS1301,"EDUCATION & CAREER PLANNING",2
41,MANATEE,SPC1608,"HONORS PUBLIC SPEAKING",66
41,MANATEE,SPN1120,"FIRST-YEAR SPANISH I",19
41,MANATEE,SPN1121,"ELEMENTARY SPANISH II",3
41,MANATEE,STA2023,"HONORS INTRODUCTORY STATISTICS",34
41,MANATEE,SYG2000,SOCIOLOGY,6
41,MANATEE,TDR0070,"BLUEPRINT READER",4
41,MANATEE,THE1925,"THEATRICAL PRODUCTION",1
41,MANATEE,THE2000,"HONORS THEATRE SURVEY",7
41,MANATEE,TPP2700,"VOICE AND ARTIC I",2
41,MANATEE,100060,"M/J INTRO ART HIST",200
41,MANATEE,100070,"M/J ART WORLD CULTR",175
41,MANATEE,100300,"AP ART HIST",90
41,MANATEE,100310,"INTRO TO ART HIST",1
41,MANATEE,101005,"M/J EXPLORING 2D ART",154
41,MANATEE,101010,"M/J 2-D STUDIO ART 1",288
41,MANATEE,101020,"M/J 2-D STUDIO ART 2",633
41,MANATEE,101025,"M/J 2D STUD ART 2 CP",20
41,MANATEE,101026,"M/J 2D STUDIO ART 3",134
41,MANATEE,101035,"M/J EXPLORING 3D ART",67
41,MANATEE,101040,"M/J 3-D STUDIO ART 1",83
41,MANATEE,101050,"M/J 3-D STUDIO ART 2",148
41,MANATEE,101300,"2-D STUDIO ART 1",637
41,MANATEE,101310,"2-D STUDIO ART 2",203
41,MANATEE,101320,"2-D STUDIO ART 3 HON",7
41,MANATEE,101330,"3-D STUDIO ART 1",89
41,MANATEE,101340,"3-D STUDIO ART 2",26
41,MANATEE,101350,"3-D STUDIO ART 3 HON",6
41,MANATEE,101355,"CREATING 2-D ART",63
41,MANATEE,101370,"AICE ART&DESIGN 1 AS",15
41,MANATEE,101371,"AICE ART&DESIGN 2 AL",4
41,MANATEE,101440,"FIN CFT STUD ART 1",95
41,MANATEE,101450,"FIN CFT STUD ART 2",6
41,MANATEE,102040,"M/J CREATIVE PHOTO 1",6
41,MANATEE,102300,"CERAM/POT 1",276
41,MANATEE,102310,"CERAM/POT 2",79
41,MANATEE,102320,"CERAM/POT 3 HON",17
41,MANATEE,102340,"ART COLLAB DSGN HON",20
41,MANATEE,103000,"M/J DIG ART & DES 1",114
41,MANATEE,103010,"M/J DIG ART & DES 2",75
41,MANATEE,104300,"AP ART/DRAW PORT",14
41,MANATEE,104340,"DRAW 1",141
41,MANATEE,104350,"DRAW 2",75
41,MANATEE,104360,"DRAW 3 HON",6
41,MANATEE,104370,"PAINT 1",42
41,MANATEE,104380,"PAINT 2",15
41,MANATEE,107420,"FILM 2",1
41,MANATEE,107440,"VISUAL TECH 1",14
41,MANATEE,107470,"IB FILM STUDIES 1",38
41,MANATEE,108310,"CREATIVE PHOTO 1",222
41,MANATEE,108320,"CREATIVE PHOTO 2",37
41,MANATEE,108330,"CREATIVE PHOTO 3 HON",9
41,MANATEE,108370,"DIGITAL ART IMG 1",96
41,MANATEE,108380,"DIGITAL ART IMG 2",59
41,MANATEE,108390,"DIGITAL ART IMG 3 H",4
41,MANATEE,109310,"PORT DEV: DRAW HON",36
41,MANATEE,109320,"PORT DEV: 2D DES HON",10
41,MANATEE,109350,"AP STUDIO/2-D",7
41,MANATEE,109360,"AP STUDIO/3-D",2
41,MANATEE,111310,"SCULPT 1",8
41,MANATEE,111320,"SCULPT 2",2
41,MANATEE,200220,"M/J CPTR TRAN",71
41,MANATEE,200890,"IB INFO TECH SOC 1",1
41,MANATEE,300000,"M/J DANCE 1",155
41,MANATEE,300010,"M/J DANCE 2",261
41,MANATEE,300020,"M/J DANCE 3",364
41,MANATEE,300025,"M/J DANCE 3 CAR PLAN",68
41,MANATEE,300030,"M/J DANCE 4",199
41,MANATEE,300220,"M/J DANCE TRAN",10
41,MANATEE,300300,"WORLD DANCE",99
41,MANATEE,300310,"DANCE TECNQS 1",192
41,MANATEE,300320,"DANCE TECHNQS 2",102
41,MANATEE,300330,"DANCE TECHNQS 3 HON",37
41,MANATEE,300334,"DANCE TECHNQS 4 HON",15
41,MANATEE,300340,"BALLET 1",37
41,MANATEE,300350,"BALLET 2",26
41,MANATEE,300360,"BALLET 3",16
41,MANATEE,300370,"BALLET 4 HON",17
41,MANATEE,300380,"DANCE CHOR PERF 1",36
41,MANATEE,300400,"DANCE REPERT 1",65
41,MANATEE,300410,"DANCE REPERT 2",24
41,MANATEE,300420,"DANCE REPERT 3 HON",21
41,MANATEE,300430,"DANCE REPERT 4 HON",1
41,MANATEE,300450,"DANCE HIST/AESTH 1",35
41,MANATEE,300460,"DANCE HIST/AESTH 2 H",18
41,MANATEE,300480,"DANCE KINE/SOMAT 1",40
41,MANATEE,300600,"DANCE KINE/SOMAT 2",41
41,MANATEE,300620,"DAN CAR PREP HON",15
41,MANATEE,400000,"M/J THEATRE 1",186
41,MANATEE,400010,"M/J THEATRE 2",141
41,MANATEE,400020,"M/J THEATRE 3",105
41,MANATEE,400030,"M/J THEATRE 4",15
41,MANATEE,400110,"M/J TECH THEA DE&PR",86
41,MANATEE,400300,"INTROD DRAMA",42
41,MANATEE,400310,"THEATRE 1",161
41,MANATEE,400320,"THEATRE 2",7
41,MANATEE,400330,"THEATRE 3 HON",47
41,MANATEE,400340,"THEATRE 4 HON",13
41,MANATEE,400370,"ACTING 1",116
41,MANATEE,400380,"ACTING 2",33
41,MANATEE,400390,"ACTING 3",7
41,MANATEE,400400,"ACTING 4 HON",1
41,MANATEE,400409,"TECH THE D/P CMH",99
41,MANATEE,400410,"TECH THEA DES&PROD 1",28
41,MANATEE,400420,"TECH THEA DES&PROD 2",6
41,MANATEE,400515,"BUS THEA MGMT PROMO",10
41,MANATEE,400620,"THEATRE IMPROV",16
41,MANATEE,400660,"THEA CIN & FILM PROD",129
41,MANATEE,400700,"MUSIC THEATRE 1",253
41,MANATEE,400710,"MUSIC THEATRE 2",23
41,MANATEE,400720,"MUSIC THEATRE 3",8
41,MANATEE,500000,"M/J PERS CAR SCH 1",89
41,MANATEE,500002,"M/J PERS CAR SCH C/P",94
41,MANATEE,500010,"M/J PERS CAR SCH 2",86
41,MANATEE,500012,"M/J PER/CAR/SCH2 C/P",71
41,MANATEE,500020,"M/J PERS CAR SCH 3",9
41,MANATEE,500022,"M/J PER/CAR/SCH3 C/P",76
41,MANATEE,500300,"EXEC INTERN 1",284
41,MANATEE,500310,"EXEC INTERN 2",15
41,MANATEE,500370,"VOL PUB SERV",10
41,MANATEE,500500,"PERS,CAR,SCH DEV 1",730
41,MANATEE,500510,"PERS,CAR,SCH DEV 2",236
41,MANATEE,500520,"PERS,CAR,SCH DEV 3",3
41,MANATEE,600000,"M/J EXPLOR WHEEL 1",2107
41,MANATEE,600010,"M/J EXPLOR WHEEL 2CP",439
41,MANATEE,600020,"M/J EXPLOR WHEEL 3",82
41,MANATEE,600030,"M/J EXPLOR WHEEL 4",132
41,MANATEE,600040,"M/J EXPLOR WHEEL 5",28
41,MANATEE,600050,"M/J EXPLOR WHEEL 6",21
41,MANATEE,600060,"M/J FL PRE-IB EXPWH1",122
41,MANATEE,701000,"M/J FRENCH BEG",38
41,MANATEE,701010,"M/J FRENCH INTERM",38
41,MANATEE,701320,"FRENCH 1",468
41,MANATEE,701330,"FRENCH 2",240
41,MANATEE,701340,"FRENCH 3 HON",47
41,MANATEE,701350,"FRENCH 4 HON",25
41,MANATEE,701380,"AP FRENCH LANG & CU",7
41,MANATEE,701800,"FL PRE-IB FRENCH 1",9
41,MANATEE,701810,"FL PRE-IB FRENCH 2",26
41,MANATEE,701820,"FL PRE-IB FRENCH 3",9
41,MANATEE,701825,"IB FRENCH 3",9
41,MANATEE,701830,"IB FRENCH 4-B",5
41,MANATEE,701840,"IB FRENCH 5-B",5
41,MANATEE,701870,"IB MYP FRENCH 1",38
41,MANATEE,702320,"GERMAN 1",61
41,MANATEE,702330,"GERMAN 2",27
41,MANATEE,706300,"LATIN 1",48
41,MANATEE,706310,"LATIN 2",46
41,MANATEE,706320,"LATIN 3 HON",14
41,MANATEE,706375,"AP LATIN",5
41,MANATEE,707010,"M/J CHIN, INTERM",33
41,MANATEE,707020,"M/J CHIN, ADV",9
41,MANATEE,708000,"M/J SPANISH BEG",368
41,MANATEE,708010,"M/J SPANISH INTERM",93
41,MANATEE,708020,"M/J SPANISH ADV",50
41,MANATEE,708340,"SPANISH 1",1923
41,MANATEE,708350,"SPANISH 2",1452
41,MANATEE,708360,"SPANISH 3 HON",436
41,MANATEE,708370,"SPANISH 4 HON",98
41,MANATEE,708400,"AP SPANISH",64
41,MANATEE,708530,"AICE SPANISH AL",20
41,MANATEE,708532,"PRE-AICE SPAN 1 IG",46
41,MANATEE,708540,"AICE SPANISH LIT AS",3
41,MANATEE,708800,"FL PRE-IB SPANISH 1",27
41,MANATEE,708810,"FL PRE-IB SPANISH 2",46
41,MANATEE,708820,"FL PRE-IB SPANISH 3",39
41,MANATEE,708825,"IB SPANISH 3",23
41,MANATEE,708830,"IB SPANISH 4-B",26
41,MANATEE,708840,"IB SPANISH 5-B",9
41,MANATEE,708870,"IB MYP SPANISH 1",44
41,MANATEE,711300,"CHINESE 1",55
41,MANATEE,711310,"CHINESE 2",40
41,MANATEE,711320,"CHINESE 3 HON",11
41,MANATEE,711800,"FL PRE-IB MAND CHIN1",7
41,MANATEE,711810,"FL PRE-IB MAND CHIN2",18
41,MANATEE,711815,"IB MAND CHIN 3",9
41,MANATEE,711830,"IB MAND CHIN 5",15
41,MANATEE,717300,"AMER SIGN LANG 1",101
41,MANATEE,717310,"AMER SIGN LANG 2",49
41,MANATEE,717312,"AMER SIGN LANG 3 HON",17
41,MANATEE,717314,"AMER SIGN LANG 4 HON",1
41,MANATEE,800000,"M/J HEALTH 1",10
41,MANATEE,800010,"M/J HEALTH 2",29
41,MANATEE,800020,"M/J HEALTH 3",58
41,MANATEE,800300,"HEALTH1-LIF MGMT SKL",5
41,MANATEE,800320,"FIRST AID SAFETY",210
41,MANATEE,800330,"PERSON SOC FAM RLSH",2
41,MANATEE,800370,"PARENTING 1",21
41,MANATEE,900310,"HUM 1 HON",53
41,MANATEE,900800,"IB THEORY/KNWLG 1",60
41,MANATEE,1000000,"M/J INTENS LANG ARTS",130
41,MANATEE,1000010,"M/J INTENS READ (MC)",3339
41,MANATEE,1000400,"INTENS LANG ARTS",1287
41,MANATEE,1000410,"INTENS READ",2833
41,MANATEE,1001010,"M/J LANG ARTS 1",2180
41,MANATEE,1001020,"M/J LANG ARTS 1, ADV",1176
41,MANATEE,1001030,"M/J IB LANG ARTS 1",93
41,MANATEE,1001040,"M/J LANG ARTS 2",2273
41,MANATEE,1001050,"M/J LANG ARTS 2, ADV",1233
41,MANATEE,1001060,"M/J IB LANG ARTS 2",116
41,MANATEE,1001070,"M/J LANG ARTS 3",1945
41,MANATEE,1001080,"M/J LANG ARTS 3, ADV",806
41,MANATEE,1001090,"M/J IB LANG ARTS 3",51
41,MANATEE,1001310,"ENG 1",2201
41,MANATEE,1001320,"ENG HON 1",1239
41,MANATEE,1001340,"ENG 2",1987
41,MANATEE,1001350,"ENG HON 2",841
41,MANATEE,1001370,"ENG 3",1940
41,MANATEE,1001380,"ENG HON 3",226
41,MANATEE,1001400,"ENG 4",184
41,MANATEE,1001405,"ENG 4: FL COLL PREP",1485
41,MANATEE,1001410,"ENG HON 4",78
41,MANATEE,1001420,"AP ENG COMPO",559
41,MANATEE,1001430,"AP ENG LIT COMPO",369
41,MANATEE,1001550,"AICE ENG LANG AS",102
41,MANATEE,1001560,"PRE-AICE ENG LANG IG",173
41,MANATEE,1001810,"FL PRE-IB ENG 2",101
41,MANATEE,1001830,"IB ENGLISH 4",59
41,MANATEE,1001840,"IB MYP ENG 1",74
41,MANATEE,1002000,"M/J LANG ARTS 1 ESOL",32
41,MANATEE,1002010,"M/J LANG ARTS 2 ESOL",21
41,MANATEE,1002020,"M/J LANG ARTS 3 ESOL",15
41,MANATEE,1002180,"M/J DE LANG ART ESOL",75
41,MANATEE,1002181,"M/J DE LA ESOL-READ",11
41,MANATEE,1002300,"ENG 1 THROUGH ESOL",79
41,MANATEE,1002310,"ENG 2 THROUGH ESOL",46
41,MANATEE,1002320,"ENG 3 THROUGH ESOL",46
41,MANATEE,1002380,"DEV LANG ARTS ESOL",36
41,MANATEE,1002381,"DEV LANG ARTS ESOL-R",108
41,MANATEE,1002520,"ENG 4 THROUGH ESOL",33
41,MANATEE,1005300,"WORLD LIT",1
41,MANATEE,1005310,"AMER LIT",2
41,MANATEE,1005370,"AICE ENG LIT 1 AS",65
41,MANATEE,1006000,"M/J JOURN 1",22
41,MANATEE,1006300,"JOURN 1",207
41,MANATEE,1006310,"JOURN 2",49
41,MANATEE,1006320,"JOURN 3",28
41,MANATEE,1006330,"JOURN 4",12
41,MANATEE,1006331,"JOURN 5 HON",14
41,MANATEE,1006332,"JOURN 6 HON",2
41,MANATEE,1006333,"JOURN 7 HON",4
41,MANATEE,1006334,"JOURN 8 HON",2
41,MANATEE,1007300,"SPEECH 1",144
41,MANATEE,1007310,"SPEECH 2",6
41,MANATEE,1007330,"DEBATE 1",1
41,MANATEE,1007340,"DEBATE 2",1
41,MANATEE,1008010,"M/J READ 1",377
41,MANATEE,1008020,"M/J READ 1 ADV",169
41,MANATEE,1008040,"M/J READ 2",149
41,MANATEE,1008050,"M/J READ 2 ADV",46
41,MANATEE,1008070,"M/J READ 3",44
41,MANATEE,1008080,"M/J READ 3 ADV",42
41,MANATEE,1008300,"READ 1",7
41,MANATEE,1008310,"READ 2",2
41,MANATEE,1008350,"READ COLL. SUCCESS",3
41,MANATEE,1009000,"M/J CREATIVE WRIT 1",66
41,MANATEE,1009010,"M/J CREATIVE WRIT 2",31
41,MANATEE,1009030,"M/J WRITING 1",14
41,MANATEE,1009350,"PLAY WRIT",9
41,MANATEE,1009360,"AICE GEN PAPER AS",131
41,MANATEE,1020810,"AMER LIT HON",145
41,MANATEE,1020850,"WORLD LIT HON",150
41,MANATEE,1100000,"M/J LIB SKLS/IL (MC)",214
41,MANATEE,1200310,"ALG 1",2672
41,MANATEE,1200320,"ALG 1 HON",1242
41,MANATEE,1200330,"ALG 2",1278
41,MANATEE,1200340,"ALG 2 HON",824
41,MANATEE,1200370,"ALG 1-A",37
41,MANATEE,1200380,"ALG 1-B",88
41,MANATEE,1200390,"IB MYP ALG 1",92
41,MANATEE,1200400,"INTENS MATH",113
41,MANATEE,1200500,"ADV ALG W/FIN APP",332
41,MANATEE,1200700,"Math Coll. Readiness",1244
41,MANATEE,1201310,"ANALYSIS OF FUNC HON",363
41,MANATEE,1201320,"IB MATH ANALYSIS",36
41,MANATEE,1202310,"AP CALCULUS AB",138
41,MANATEE,1202320,"AP CALCULUS BC",8
41,MANATEE,1202340,"PRE-CALCULUS HON",200
41,MANATEE,1202352,"AICE MATH 1 AS",23
41,MANATEE,1202810,"IB CALCULUS/DESC STA",25
41,MANATEE,1204000,"M/J INTENS MATH (MC)",1067
41,MANATEE,1205010,"M/J MATH 1",2340
41,MANATEE,1205020,"M/J MATH 1 ADV",1097
41,MANATEE,1205040,"M/J MATH 2",2323
41,MANATEE,1205050,"M/J MATH 2, ADV",1064
41,MANATEE,1205070,"M/J PRE-ALG",1889
41,MANATEE,1205080,"M/J PRE-ALG ADV",681
41,MANATEE,1205090,"M/J IB MATH 1",83
41,MANATEE,1205370,"CONSUMER MATH",6
41,MANATEE,1206300,"INF GEO",1
41,MANATEE,1206310,GEO,2057
41,MANATEE,1206320,"GEO HON",1002
41,MANATEE,1208300,"LIB ARTS MATH 2",821
41,MANATEE,1209800,"IB MATH STUDIES",33
41,MANATEE,1209810,"PRE-AICE MATH 1 IG",94
41,MANATEE,1209820,"PRE-AICE MATH 2 IG",139
41,MANATEE,1209825,"PRE-AICE MATH 3 IG",58
41,MANATEE,1210300,"PROB, STAT W/APPLS H",65
41,MANATEE,1210320,"AP STAT",77
41,MANATEE,1211300,"TRIG HON",19
41,MANATEE,1298310,"ADV TOPICS IN MATH",117
41,MANATEE,1300300,"MUS THEORY 1",13
41,MANATEE,1300310,"MUS THEORY 2 HON",5
41,MANATEE,1300330,"AP MUS THEORY",35
41,MANATEE,1300340,"MUSIC WORLD",40
41,MANATEE,1300820,"IB MUSIC 3",6
41,MANATEE,1301030,"M/J KEYBD 1",53
41,MANATEE,1301040,"M/J KEYBD 2",14
41,MANATEE,1301060,"M/J GUITAR 1",103
41,MANATEE,1301070,"M/J GUITAR 2",45
41,MANATEE,1301090,"M/J EXPL MUSIC 1",258
41,MANATEE,1301100,"M/J EXPL MUSIC 2",57
41,MANATEE,1301110,"M/J EXPL MUSIC 3",1
41,MANATEE,1301320,"GUITAR 1",259
41,MANATEE,1301330,"GUITAR 2",63
41,MANATEE,1301340,"GUITAR 3",13
41,MANATEE,1301350,"GUITAR 4 HONORS",2
41,MANATEE,1301360,"KEYBD 1",221
41,MANATEE,1301370,"KEYBD 2",65
41,MANATEE,1301380,"KEYBD 3",23
41,MANATEE,1301390,"KEYBD 4 HONORS",4
41,MANATEE,1302000,"M/J BAND 1",254
41,MANATEE,1302010,"M/J BAND 2",480
41,MANATEE,1302020,"M/J BAND 3",320
41,MANATEE,1302030,"M/J BAND 4",182
41,MANATEE,1302040,"M/J ORCH 1",166
41,MANATEE,1302050,"M/J ORCH 2",315
