"COURSE ENROLLMENTS",,,,
"2012-13 SURVEY 3 DATA FINAL",,,,
,,,,
"Dist #",District,"Course #",Course,Enrollment
35,LAKE,7650130,"PK DISABS: 3-5",252
35,LAKE,7710011,"ACCESS LANG ART - K",46
35,LAKE,7710012,"ACCESS LANG ART - 1",45
35,LAKE,7710013,"ACCESS LANG ART - 2",39
35,LAKE,7710014,"ACCESS LANG ART - 3",58
35,LAKE,7710015,"ACCESS LANG ART - 4",53
35,LAKE,7710016,"ACCESS LANG ART - 5",49
35,LAKE,7712015,"ACCESS MATH GRADE K",43
35,LAKE,7712020,"ACCESS MATH GRADE 1",44
35,LAKE,7712030,"ACCESS MATH GRADE 2",36
35,LAKE,7712040,"ACCESS MATH GRADE 3",56
35,LAKE,7712050,"ACCESS MATH GRADE 4",52
35,LAKE,7712060,"ACCESS MATH GRADE 5",48
35,LAKE,7713010,"MUS: K-5",89
35,LAKE,7715010,"PE: K-5",157
35,LAKE,7720015,"ACCESS SCI GRADE K",43
35,LAKE,7720020,"ACCESS SCI GRADE 1",39
35,LAKE,7720030,"ACCESS SCI GRADE 2",35
35,LAKE,7720040,"ACCESS SCI GRADE 3",54
35,LAKE,7720050,"ACCESS SCI GRADE 4",49
35,LAKE,7720060,"ACCESS SCI GRADE 5",47
35,LAKE,7721011,"ACCESS SOC ST - K",44
35,LAKE,7721012,"ACCESS SOC ST - 1",39
35,LAKE,7721013,"ACCESS SOC ST - 2",34
35,LAKE,7721014,"ACCESS SOC ST - 3",53
35,LAKE,7721015,"ACCESS SOC ST - 4",47
35,LAKE,7721016,"ACCESS SOC ST - 5",47
35,LAKE,7721020,"SOC PERS: K-5",191
35,LAKE,7755040,"ADV ACAD: K-5 GIFTED",25
35,LAKE,7763010,"U SKLS: PK-5",642
35,LAKE,7763030,"SPEECH THRPY: PK-5",868
35,LAKE,7763040,"LANG THRPY: PK-5",1056
35,LAKE,7763050,"OCCU THRPY: PK-5",283
35,LAKE,7763060,"ORIEN MOBLTY: PK-5",2
35,LAKE,7763070,"PHY THRPY: PK-5",41
35,LAKE,7763080,"U SKLS VISION: PK-5",18
35,LAKE,7763090,"U SKLS HEAR IMP:PK-5",24
35,LAKE,7810010,"LANG ART: 6-8",216
35,LAKE,7810011,"ACCESS M/J LA 1",23
35,LAKE,7810012,"ACCESS M/J LA 2",20
35,LAKE,7810013,"ACCESS M/J LA 3",37
35,LAKE,7810020,"READ: 6-8",224
35,LAKE,7810030,COMMS:6-8,16
35,LAKE,7812010,"MATH: 6-8",219
35,LAKE,7812015,"ACCESS M/J MATH 1",22
35,LAKE,7812020,"ACCESS M/J MATH 2",20
35,LAKE,7812030,"ACCESS M/J MATH 3",38
35,LAKE,7815010,"PE: 6-8",47
35,LAKE,7820010,"SCIENCE: 6-8",177
35,LAKE,7820015,"ACCESS M/J COMPSCI 1",24
35,LAKE,7820016,"ACCESS M/J COMPSCI 2",20
35,LAKE,7820017,"ACCESS M/J COMPSCI 3",36
35,LAKE,7821010,"SS: 6-8",164
35,LAKE,7821021,"ACCESS M/J CIVICS",19
35,LAKE,7821022,"ACCESS M/J WRLD HIST",22
35,LAKE,7821025,"ACCESS M/J US HIST",33
35,LAKE,7821026,"ACCESS M/J USHI & CP",5
35,LAKE,7821030,"CAR ED: 6-8",8
35,LAKE,7855010,"ACAD: 6-8",15
35,LAKE,7855020,"HH INST SER: 6-8",2
35,LAKE,7855050,"DEV SKLS: 6-8",1
35,LAKE,7863000,"SOC PERS: 6-8",150
35,LAKE,7863010,"U SKLS: 6-8",211
35,LAKE,7863020,"SPEECH AUD TRAIN:6-8",18
35,LAKE,7863080,"U SKLS VISION: 6-8",2
35,LAKE,7863090,"LRNG STR: 6-8",153
35,LAKE,7866030,"SPEECH THRPY: 6-8",66
35,LAKE,7866040,"LANG THRPY: 6-8",228
35,LAKE,7866050,"OCCU THRPY: 6-8",20
35,LAKE,7866070,"PHY THRPY: 6-8",4
35,LAKE,7880010,"EXPLOR VOC: 6-8",15
35,LAKE,7910100,"READ: 9-12",69
35,LAKE,7910110,"ENG: 9-12",36
35,LAKE,7910111,"ACCESS ENGLISH 1/2",100
35,LAKE,7910112,"ACCESS ENGLISH 3/4",13
35,LAKE,7910390,"LIF SKLS COM: 9-12",10
35,LAKE,7912050,"MATH: 9-12",59
35,LAKE,7912060,"ACCESS INF GEOMETRY",6
35,LAKE,7912070,"ACCESS LIB ARTS MATH",44
35,LAKE,7912080,"ACCESS ALGEBRA 1A",31
35,LAKE,7912090,"ACCESS ALGEBRA 1B",31
35,LAKE,7912340,"LIF SKLS MA: 9-12",35
35,LAKE,7915010,"SPECI DESIGN PE",48
35,LAKE,7915015,"ACCESS HOPE 9-12",4
35,LAKE,7920010,"SCI: 9-12",88
35,LAKE,7920015,"ACCESS BIOLOGY 1",24
35,LAKE,7920020,"ACCESS E/S SCI",14
35,LAKE,7920025,"ACCESS INTEG SCI 1",47
35,LAKE,7920050,"HEALTH SAFETY: 9-12",1
35,LAKE,7921010,"SS: 9-12",88
35,LAKE,7921015,"ACCESS US GOVT",6
35,LAKE,7921020,"ACCESS ECON",7
35,LAKE,7921025,"ACCESS US HIST",90
35,LAKE,7921330,"CAR ED: 9-12",9
35,LAKE,7960010,"LIF MGMT TRAN: 9-12",34
35,LAKE,7961030,"PERS HME SKL FNG LIV",11
35,LAKE,7961040,"LEIS REC SKL FNG LIV",6
35,LAKE,7961050,"COMMU SOC SKL",17
35,LAKE,7963010,"PREP PSTSCH AD LIV",50
35,LAKE,7963040,"SKLS STU DF HARDHEAR",8
35,LAKE,7963050,"SKLS STUS VISUAL IMP",4
35,LAKE,7963070,"SOC PERS SKLS",111
35,LAKE,7963080,"LRNG STRATEGIES",321
35,LAKE,7963130,"U SKLS",235
35,LAKE,7963140,SELF-DETERMINATION,37
35,LAKE,7966020,"OCCU THERAPY",1
35,LAKE,7966030,"SPEECH THRPY",25
35,LAKE,7966040,"LANG THERAPY",72
35,LAKE,7980010,"EXPLOR EDUCATION",6
35,LAKE,7980030,"JOB PREP",3
35,LAKE,7980110,"CAR PREP",157
35,LAKE,7980120,"CAR EXPS",52
35,LAKE,7980130,"CAR PL",2
35,LAKE,8006110,"ENERGY FOUNDATIONS",49
35,LAKE,8100100,"AG ED DIR STUDY",53
35,LAKE,8100110,"ORIEN TO AGSCI & C P",102
35,LAKE,8100120,"INTROD TO AGSCI",89
35,LAKE,8100210,"EX OF AGRISCI",64
35,LAKE,8100410,"AGRICULT COOP ED-OJT",36
35,LAKE,8106510,"PLANT BIOTECH 3",30
35,LAKE,8106810,"AGRISCI FOUND 1",454
35,LAKE,8106820,"AGRITECH 1",55
35,LAKE,8106830,"AGRITECH 2",128
35,LAKE,8106850,"AG BIOTECH 2",30
35,LAKE,8111550,"VET ASSIST 3",46
35,LAKE,8116010,"AG SALES & SERS 2",9
35,LAKE,8121310,"LAND & TURF SCI 4",9
35,LAKE,8121320,"LAND & TURF SCI 5",4
35,LAKE,8121510,"INTROD HORT 2",14
35,LAKE,8121520,"HORT SCI 3",25
35,LAKE,8200100,"BUSINESS DIR STUDY",37
35,LAKE,8200110,"BUSINESS KEYBD",732
35,LAKE,8200210,"CPTR APPL BUSINESS 2",354
35,LAKE,8200410,"BUSINESS COOP ED OJT",13
35,LAKE,8200520,"CPTR APPL BUS 1",345
35,LAKE,8203310,"ACCT APPL 1",32
35,LAKE,8207020,"NETWK 1",27
35,LAKE,8207110,"WEB DESIGN 1",4
35,LAKE,8207120,"WEB DESIGN 2",1
35,LAKE,8207130,"WEB DESIGN 3",23
35,LAKE,8207310,"INTROD TO INFO TECH",725
35,LAKE,8207420,"DIGIT VID SOUND FUND",1
35,LAKE,8208110,"GAME & SIM FOUND",76
35,LAKE,8208120,"GAME & SIM DSN",30
35,LAKE,8208330,"GAME & SIM PGM",25
35,LAKE,8208340,"MULTI-USER GAME&SIM",16
35,LAKE,8208400,"GAME/SIM/ANI ADV APP",6
35,LAKE,8209020,"CPTR COLG & CAR",431
35,LAKE,8209100,"CAR IN FASH & INT",170
35,LAKE,8209510,"DIGITAL DESIGN 1",216
35,LAKE,8209520,"DIGITAL DESIGN 2",203
35,LAKE,8209530,"DIGITAL DESIGN 3",23
35,LAKE,8209540,"DIGITAL DESIGN 4",5
35,LAKE,8212110,"ADM OFF TECH 1",1
35,LAKE,8212120,"BUSINESS SOFTWARE 1",74
35,LAKE,8215130,"LEG ASPECTS BUSINESS",54
35,LAKE,8216110,"INTL BUSINESS SYSS",19
35,LAKE,8216130,"BUSINESS INTERNSHIP",2
35,LAKE,8300410,"DIV CAR TECH-OJT",27
35,LAKE,8300430,"GUIDED WKPL LEARN",11
35,LAKE,8303010,"DIV CAR TECH PRIN",98
35,LAKE,8303020,"DIV CAR TECH APPL",42
35,LAKE,8303030,"DIV CAR TECH MGMT",15
35,LAKE,8400100,"HSE DIR STUDY",75
35,LAKE,8405110,"EARLY CHILD 1 NEW",108
35,LAKE,8405120,"EARLY CHILD 2 NEW",37
35,LAKE,8405130,"EARLY CHILD 3 NEW",37
35,LAKE,8405140,"EARLY CHILD 4 NEW",27
35,LAKE,8409100,"CAREERS IN EDUC",50
35,LAKE,8417100,"HEALTH SCI 1",273
35,LAKE,8417110,"HEALTH SCI 2",237
35,LAKE,8417120,"HEALTH & WELLNESS 3",28
35,LAKE,8417131,"ALLIED HEALTH ASSIS3",96
35,LAKE,8417211,"NURSE AST 3",66
35,LAKE,8500100,"FAM&CONS SCI DIR ST",18
35,LAKE,8500120,"PERS & FAM FIN",2
35,LAKE,8500300,"PARENT SKLS",4
35,LAKE,8502000,"LIF MGMT SKL",4
35,LAKE,8600010,"INTROD TO TECH",113
35,LAKE,8600020,"EXPLO TECH",425
35,LAKE,8600520,"PRIN OF ENGR",41
35,LAKE,8600530,"DIGTIAL ELECT",19
35,LAKE,8600550,"INTROD ENGR DESIGN",223
35,LAKE,8600590,"CIV ENGR & ARCH",8
35,LAKE,8600830,"DRAFT/ILL DESIGN TE3",1
35,LAKE,8700100,"INDUS ED DIR STUDY",5
35,LAKE,8708110,"PRIN BIOMED SCIENCES",89
35,LAKE,8709010,"AUTO COLL RPR & REF1",46
35,LAKE,8709030,"AUTO COLL RPR & REF3",14
35,LAKE,8709040,"AUTO COLL RPR & REF4",10
35,LAKE,8709050,"AUTO COLL RPR & REF5",1
35,LAKE,8709410,"AUTO SERV TECH 1",45
35,LAKE,8709420,"AUTO SERV TECH 2",8
35,LAKE,8709430,"AUTO SERV TECH 3",6
35,LAKE,8709440,"AUTO SERV TECH 4",5
35,LAKE,8709450,"AUTO SERV TECH 5",1
35,LAKE,8718010,"CMCL ART TECH 1",79
35,LAKE,8718020,"CMCL ART TECH 2",20
35,LAKE,8718030,"CMCL ART TECH 3",28
35,LAKE,8718040,"CMCL ART TECH 4",9
35,LAKE,8718050,"CMCL ART TECH 5",2
35,LAKE,8720310,"BLDG CONST TECH 1",57
35,LAKE,8720320,"BLDG CONST TECH 2",9
35,LAKE,8720330,"BLDG CONST TECH 3",36
35,LAKE,8720340,"BLDG CONST TECH 4",21
35,LAKE,8720350,"BLDG CONST TECH 5",1
35,LAKE,8725010,"DRAFT 1",181
35,LAKE,8725020,"DRAFT 2",59
35,LAKE,8725030,"DRAFT 3",39
35,LAKE,8725040,"DRAFT 4",10
35,LAKE,8725450,"ARCH DRAFT 5",4
35,LAKE,8725460,"ARCH DRAFT 6",1
35,LAKE,8772110,"TV PRODUCTION 1",153
35,LAKE,8772120,"TV PRODUCTION 2",70
35,LAKE,8772130,"TV PRODUCTION 3",39
35,LAKE,8772140,"TV PRODUCTION 4",36
35,LAKE,8772150,"TV PRODUCTION 5",13
35,LAKE,8772160,"TV PRODUCTION 6",4
35,LAKE,8772170,"TV PRODUCTION 7",3
35,LAKE,8800100,"MKT ED DIR STUDY",1
35,LAKE,8800510,"CULINARY ARTS 1",418
35,LAKE,8800520,"CULINARY ARTS 2",246
35,LAKE,8800530,"CULINARY ARTS 3",128
35,LAKE,8800540,"CULINARY ARTS 4",76
35,LAKE,8800610,"CUL & HOSP SPEC 1",6
35,LAKE,8800620,"CUL & HOSP SPEC 2",6
35,LAKE,8801000,"HOSP & TOUR DIR ST",4
35,LAKE,8809200,"CULINARY CAREERS",594
35,LAKE,8809300,"CUL CAREERS & CP",113
35,LAKE,8812110,"PRIN OF ENTREPRENEUR",80
35,LAKE,8812120,"BUSINESS MGMT & LAW",23
35,LAKE,8827110,"MKT ESSENTIALS",61
35,LAKE,8827130,"MKT MANAGEMENT",31
35,LAKE,9001110,"FOUND OF WEB DESIGN",67
35,LAKE,9001120,"USER INTERFACE DSN",16
35,LAKE,9001320,"CPT & NET SECURITY",10
35,LAKE,9200110,"AUTO & PROD TECH 1",46
35,LAKE,9200120,"AUTO & PROD TECH 2",22
35,LAKE,9201000,"MANUF DIRECTED ST",2
36,LEE,ACG1001,"FINANCIAL ACCOUNTING I",3
36,LEE,ACG2011,"ACCOUNTING PRINCIPLES II",1
36,LEE,ACG2021,"FINANCIAL ACCOUNTING",1
36,LEE,ACR0041,"AC, REF & HEAT HLP",2
36,LEE,AER0014,"AUTO SERVICES ASST",3
36,LEE,AER0503,"AUTO ENGN PERF TECH",1
36,LEE,AMH2010,"AMERICAN HISTORY I  SURVEY TO",26
36,LEE,AMH2020,"UNITED STATES HISTORY FROM 186",104
36,LEE,AMH3572,"AFRICAN-AMER HIST SINCE 1865",1
36,LEE,AMH4550,"CONSTITUTIONAL HISTORY OF THE",1
36,LEE,AML2020,"AMERICAN LITERATURE FROM 1865",2
36,LEE,ANT1410,"INTRODUCTION TO CULTURAL ANTHR",6
36,LEE,ANT1511,"INTRODUCTION TO PHYSICAL ANTHR",3
36,LEE,ANT2000,"GENERAL ANTHROPOLOGY (HONORS)",2
36,LEE,ANT2100,"INTRODUCTION TO ARCHAEOLOGY",1
36,LEE,ARH1000,"ART APPRECIATION",4
36,LEE,ARH1051,"INTRODUCTION TO ART HISTORY II",22
36,LEE,ARH2051,"ART HISTORY II",1
36,LEE,ARR0210,"PAINT & BODY HELP 1",2
36,LEE,ART1201,"METHODS AND CONCEPTS I",1
36,LEE,ART1203,"THREE-DIMENSIONAL FOUNDATIONS",1
36,LEE,ART2205,"COLOR DESIGN",2
36,LEE,ART2750,"CERAMICS I",1
36,LEE,AST2002,"HONORS INTRODUCTION TO ASTRONO",3
36,LEE,ATR2000,"EXERCISE SCIENCE AND INJURY MA",1
36,LEE,BCV0107,"CARPENTER HELPER",5
36,LEE,BCV0508,"HLP, PLUMB, PIPEFIT",5
36,LEE,BCV0603,"ELECTRICIAN HELPER",2
36,LEE,BSC1005,"BIOLOGICAL SCIENCE",15
36,LEE,BSC1010,"GENERAL BIOLOGY I",136
36,LEE,BSC1011,"BIOLOGICAL SCIENCE II",5
36,LEE,BSC1020,"HUMAN BIOLOGY",3
36,LEE,BSC1051,"ENVIRONMENTAL HEALTH",1
36,LEE,BSC1085,"ANATOMY AND PHYSIOLOGY FOR HEA",1
36,LEE,BSC1093,"ANATOMY AND PHYSIOLOGY OF STRU",13
36,LEE,BSC1094,"ANATOMY AND PHYSIOLOGY II",1
36,LEE,BSC2026,"BIOLOGY OF HUMAN SEXUALITY",2
36,LEE,BUL2241,"BUSINESS LAW",4
36,LEE,CCJ1010,"INTRODUCTION TO CRIMINOLOGY",5
36,LEE,CCJ1020,"INTRODUCTION TO CRIMINAL JUSTI",8
36,LEE,CCJ3603,"FORENSIC BEHAVIORAL ANALYSIS",1
36,LEE,CCJ3670,"WOMEN AND CRIMINAL JUSTICE",1
36,LEE,CCJ4054,"CRIMINAL JUSTICE ETHICS AND LI",1
36,LEE,CGS1000,"COMPUTER LITERACY",1
36,LEE,CGS1100,"HONORS MICROCOMPUTER APPLICATI",3
36,LEE,CHD1135,"UNDERSTANDING YOUNG CHILDREN",1
36,LEE,CHD1220,"CHILD GROWTH AND DEVELOPMENT",3
36,LEE,CHM1045,"HONORS GENERAL CHEMISTRY",8
36,LEE,CHM1046,"GENERAL CHEMISTRY II",1
36,LEE,CHM2025,"INTRODUCTION TO COLLEGE CHEMIS",28
36,LEE,CHM2045,"GENERAL CHEMISTRY",6
36,LEE,CHM2046,"COLLEGE CHEMISTRY 2",1
36,LEE,CHM2210,"ORGANIC CHEMISTRY I",1
36,LEE,CJE1000,"INTRODUCTION TO LAW ENFORCEMEN",1
36,LEE,CJE2600,"CRIMINAL INVESTIGATION",2
36,LEE,CJE2670,"INTRODUCTION TO FORENSICS",1
36,LEE,CJJ4015,"JUVENILE JUSTICE SYSTEM",1
36,LEE,CJL2100,"CRIMINAL LAW",7
36,LEE,CJL2130,"CRIMINAL EVIDENCE & PROCEDURE",1
36,LEE,CLP1001,PSYCHOLOGY,3
36,LEE,COP2001,"COMPUTER PROGRAMMING ""C++""",1
36,LEE,CRW2001,"CREATIVE WRITING",15
36,LEE,CRW2002,"CREATIVE WRITING II",1
36,LEE,CSP0009,"GROOM & SALON SRV CR",15
36,LEE,CTS0087,"HELP DESK TECH",2
36,LEE,DEP2004,"HUMAN GROWTH & DEVELOPMENT",85
36,LEE,DIM0101,"DSL ENGN MEC/TEC HLP",2
36,LEE,DIM0103,"DSL ENG PREV MAINT",1
36,LEE,DSC2006,"HOMELAND SECURITY",1
36,LEE,ECO2013,"PRINCIPLES OF MACROECONOMICS",93
36,LEE,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",18
36,LEE,EDF2005,"INTRODUCTION TO EDUCATION",6
36,LEE,EDF2085,"TEACHING DIVERSE POPULATIONS",1
36,LEE,EEV0010,"ELECTRONICS ASMBR",3
36,LEE,EEV0020,"ELECT, ELECTR ASSEMB",3
36,LEE,EEV0501,"END USER SPT TECH",1
36,LEE,EGN1006,"INTRODUCTION TO THE ENGINEERIN",3
36,LEE,EGN1041,"COMPUTATIONAL TOOLS FOR ENG",1
36,LEE,EGS1001,"INTRODUCTION TO ENGINEERING",3
36,LEE,EME2040,"INTRODUCTION TO TECHNOLOGY FOR",1
36,LEE,EMS2119,"FUNDAMENTALS OF EMERGENCY MEDI",2
36,LEE,EMS2421,"EMERGENCY MEDICAL TECHNICIAN P",2
36,LEE,ENC1101,"COMPOSITION I",102
36,LEE,ENC1102,"ENGLISH COMPOSITION II",535
36,LEE,ENG2100,"AMERICAN CINEMA",8
36,LEE,ENL2012,"SURVEY IN ENGLISH LITERATURE,",4
36,LEE,ENL2022,"ENGLISH LITERATURE FROM 1800",2
36,LEE,ETD1320,"INTRODUCTION TO AUTO CAD",1
36,LEE,FIN2100,"PERSONAL FINANCE",1
36,LEE,FRE1120,"BEGINNING FRENCH I",3
36,LEE,FRE1121,"BEGINNING FRENCH II",7
36,LEE,GEB1011,"PRINCIPLES OF BUSINESS",23
36,LEE,GER1121,"GERMAN II",1
36,LEE,GLY1000,"INTRODUCTION TO PHYSICAL GEOLO",1
36,LEE,GRA0024,"PRODUCTION ASST",1
36,LEE,GRA0026,"GRAPHIC DESIGNER",1
36,LEE,HFT1000,"INTRO TO HOSPITALITY/TOURISM",1
36,LEE,HMV0100,"FOOD PREPARATION",5
36,LEE,HSC1531,"MEDICAL TERMINOLOGY",13
36,LEE,HSC2106,"CHOOSING WELLNESS",1
36,LEE,HUM1931,"SPECIAL TOPICS",3
36,LEE,HUM2211,"HONORS HUMANITIES SURVEY:  ANC",23
36,LEE,HUM2235,"HUMANITIES: FROM THE RENAISSAN",17
36,LEE,HUM2250,"INTERCULTURAL HUMANITIES III",38
36,LEE,HUM2395,"THEMES IN THE HUMANITIES: ENVI",2
36,LEE,HUM2510,"DESIGN FOR UNDERST. VISUAL & P",18
36,LEE,HUM2930,"HUMANITIES- SPECIAL TOPICS",5
36,LEE,HUN1201,"NUTRITION AND DIET THERAPY",18
36,LEE,HUS1001,"INTRODUCTION TO HUMAN SERVICES",1
36,LEE,HUS1440,"FAMILY ISSUES IN CHEMICAL DEPE",1
36,LEE,IDH1930,"HONORS READING",1
36,LEE,IDS3300,"FOUNDATIONS OF CIVIC ENGAGEMEN",1
36,LEE,IDS3920,"UNIVERSITY COLLOQUIUM",1
36,LEE,INP4004,"INDUSTRIAL PSYCHOLOGY",1
36,LEE,INR2002,"INTERNATIONAL RELATIONS",4
36,LEE,ISC1002,"FOUNDATIONS OF INTERDISCIPLINA",1
36,LEE,ISM3212,"DATABASE DESIGN AND ADMINISTRA",1
36,LEE,LDR2110,"LESSONS IN LEADERSHIP",1
36,LEE,LIS2004,"INTRODUCTION TO INTERNET RESEA",1
36,LEE,LIT2000,"INTRODUCTION TO LITERATURE",4
36,LEE,LIT2110,"WORLD LITERATURE: ANCIENT THRO",1
36,LEE,MAC1105,"COLLEGE ALGEBRA",174
36,LEE,MAC1114,"PLANE TRIGONOMETRY",14
36,LEE,MAC1140,"PRECALCULUS ALGEBRA",41
36,LEE,MAC1147,PRECALCULUS,12
36,LEE,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",1
36,LEE,MAC2311,"CALCULUS I",7
36,LEE,MAC2312,"CALCULUS II",3
36,LEE,MAC2313,"CALCULUS III",3
36,LEE,MAD3107,"DISCRETE MATHEMATICS",1
36,LEE,MAN2062,"BUSINESS ETHICS",2
36,LEE,MAP2302,"ORDINARY DIFFERENTIAL EQUATION",2
36,LEE,2011/03/01,MARKETING,2
36,LEE,MAS3105,"MATRIX AND LINEAR ALGEBRA",1
36,LEE,MAT1033,"INTERMEDIATE ALGEBRA",61
36,LEE,MCB2010,"GENERAL MICROBIOLOGY",4
36,LEE,MGF1106,"FINITE MATHEMATICS",16
36,LEE,MGF1107,"MATHEMATICS FOR LIBERAL ARTS",1
36,LEE,MKA1511,"ADVERTISING & SALES PROMOTION",2
36,LEE,MNA0080,"SUPR/MANAGER TRAINEE",1
36,LEE,MTB1103,"BUSINESS MATHEMATICS",1
36,LEE,MUL1110,"MUSIC APPRECIATION",1
36,LEE,MUL2110,"SURVEY OF MUSIC LITERATURE",3
36,LEE,MUN1120,"CONCERT BAND I",2
36,LEE,MUN1310,"COLLEGE SINGERS",2
36,LEE,MUT1111,"MUSIC THEORY I",2
36,LEE,MUT2641,"INTRODUCTION TO JAZZ IMPROVISA",1
36,LEE,MVK1011,"PRE-PRINCIPAL PIANO",1
36,LEE,OCB1000,"INTRODUCTION TO MARINE BIOLOGY",25
36,LEE,OCE1001,"INTRODUCTION TO OCEANOGRAPHY",25
36,LEE,OTA0040,"INFO TECH ASST",13
36,LEE,OTA0041,"FRONT DESK SPEC",1
36,LEE,PGY2401,"INTRODUCTION TO PHOTOGRAPHY",5
36,LEE,PHI2000,"INTRODUCTION TO PHILOSOPHY",1
36,LEE,PHI2010,"INTRODUCTION TO PHILOSOPHY",13
36,LEE,PHI2016,"PHILOSOPHY THROUGH FILM",3
36,LEE,PHI2100,LOGIC,2
36,LEE,PHI2600,ETHICS,46
36,LEE,PHI3223,"PHILOSOPHY OF HUMAN CONNECTION",1
36,LEE,PHY2020,"CONCEPTS OF PHYSICS",2
36,LEE,PHY2048,"HONORS GENERAL PHYSICS I",5
36,LEE,PHY2049,"GENERAL PHYSICS II",1
36,LEE,PHY2054,"GENERAL PHYSICS II",1
36,LEE,PLA1003,"FUNDAMENTAL LAW",1
36,LEE,PLA4116,"LEGAL RESEARCH AND WRITING IV",1
36,LEE,PMT0011,"WELDER HELPER",2
36,LEE,POS2041,"AMERICAN GOVERNMENT",106
36,LEE,POS2112,"STATE AND LOCAL GOVERNMENTS AN",4
36,LEE,PSY2012,"GENERAL PSYCHOLOGY",143
36,LEE,PSY2014,"GENERAL PSYCHOLOGY II",1
36,LEE,PSY3017,"PSYCHOLOGY SCIENCE II",2
36,LEE,PSY3205,"SURV. OF ANALYTICAL TECHNIQUES",1
36,LEE,REL2300,"HONORS - WORLD RELIGIONS",22
36,LEE,REL2306,"CONTEMPORARY WORLD RELIGIONS",1
36,LEE,SER0001,"SERVICE TECHNICIAN",3
36,LEE,SLS1101,ORIENTATION,3
36,LEE,SLS1331,"PERSONAL BUSINESS SKILLS",2
36,LEE,SLS1501,"COLLEGE AND CAREER SUCCESS",3
36,LEE,SPC1017,"FUNDAMENTALS OF SPEECH COMMUNI",71
36,LEE,SPC2023,"INTRODUCTION TO PUBLIC SPEAKIN",59
36,LEE,SPC3360,INTERVIEWING,1
36,LEE,SPN1120,"FIRST-YEAR SPANISH I",5
36,LEE,SPN1121,"ELEMENTARY SPANISH II",3
36,LEE,STA2023,"ELEMENTS OF STATISTICS",80
36,LEE,SYG1000,"PRINCIPLES OF SOCIOLOGY",45
36,LEE,SYG1010,"CONTEMPORARY SOCIAL PROBLEMS",1
36,LEE,SYG2000,SOCIOLOGY,1
36,LEE,SYG2010,"HONORS SOCIAL PROBLEMS",1
36,LEE,SYG2012,"COMPARATIVE SOCIOLOGY-GLOBAL I",1
36,LEE,TDR0070,"BLUEPRINT READER",1
36,LEE,THE1925,"THEATRICAL PRODUCTION",1
36,LEE,THE2100,"INTRODUCTION TO THEATRE HISTOR",2
36,LEE,WOH1012,"WORLD HISTORY I",17
36,LEE,WOH1023,"WORLD CIVILIZATION 1500-1815",8
36,LEE,WOH1030,"THE MODERN WORLD SINCE 1815",21
36,LEE,WOH3044,"20TH CENTURY WORLD HISTORY",1
36,LEE,100000,"M/J ART/ART APPREC 1",1707
36,LEE,100010,"M/J ART/ART APPREC 2",709
36,LEE,100020,"M/J ART/ART APPREC 3",448
36,LEE,100030,"M/J ART/ART APPREC 4",58
36,LEE,100310,"ART APPREC/HIS/CRI",44
36,LEE,100330,"ART HIST 1",1
36,LEE,101000,"M/J ORIEN ART/2-D",18
36,LEE,101010,"M/J ART/2-D1",228
36,LEE,101020,"M/J ART/2-D2",80
36,LEE,101300,"2-D ART 1",282
36,LEE,101310,"2-D ART 2",166
36,LEE,101330,"3-D ART 1",48
36,LEE,101340,"3-D ART 2",44
36,LEE,101350,"3-D ART 3",14
36,LEE,102000,"M/J INTRO PHOTO",28
36,LEE,102300,"CERAM/POT 1",1179
36,LEE,102310,"CERAM/POT 2",810
36,LEE,102320,"CERAM/POT 3 HON",94
36,LEE,102330,"AICE ART&DES CER AS",82
36,LEE,103000,"M/J GRAPHIC DESIGN 1",196
36,LEE,103010,"M/J GRAPHIC DESIGN 2",17
36,LEE,103300,"CPTR GRAPHICS",21
36,LEE,103310,"ADV CPTR GRAPHICS",5
36,LEE,103340,"CPTR GRAPHIC DESIGN",11
36,LEE,104000,"M/J EXPLO ART",241
36,LEE,104030,"M/J EMPH ART&CAR PLA",1
36,LEE,104300,"ADV PL ART/DRAW PORT",70
36,LEE,104320,"DRAW/PAINT 1",700
36,LEE,104330,"DRAW/PAINT 2",492
36,LEE,104340,"DRAW 1",505
36,LEE,104350,"DRAW 2",85
36,LEE,104360,"DRAW 3 HON",22
36,LEE,104370,"PAINT 1",234
36,LEE,104380,"PAINT 2",32
36,LEE,104390,"PAINT 3 HON",1
36,LEE,104400,"DRAW/PAINT 3",48
36,LEE,104420,"AICE ART&DES PNT&MED",42
36,LEE,106300,"GRAPHIC DESIGN 1",73
36,LEE,106310,"GRAPHIC DESIGN 2",28
36,LEE,106320,"AICE ART&DES GPHC DE",13
36,LEE,108310,"CREATIVE PHOTO 1",240
36,LEE,108320,"CREATIVE PHOTO 2",188
36,LEE,108330,"CREATIVE PHOTO 3",11
36,LEE,108340,"CREATIVE PHOTO 4 HON",15
36,LEE,108360,"AICE ART&DESPHOTO AS",47
36,LEE,109310,"PORTF 1",199
36,LEE,109320,"PORTF 2",73
36,LEE,109330,"PORTF 3",9
36,LEE,109350,"ADV PL STUDIO/2-D",121
36,LEE,109360,"ADV PL STUDIO/3-D",1
36,LEE,111300,"3D ART/SCULPT",212
36,LEE,111310,"SCULPT 1",73
36,LEE,111320,"SCULPT 2",94
