"COURSE ENROLLMENTS BY DISTRICT BY COURSE",,,,
"SCHOOL YEAR 2014-15",,,,
"SURVEY 2 DATA AS OF 12/20/2014",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #","COURSE NAME",ENROLLMENT
29,HILLSBOROUGH,1302350,"BAND 6 HON",17
29,HILLSBOROUGH,1302360,"ORCH 1",511
29,HILLSBOROUGH,1302370,"ORCH 2",345
29,HILLSBOROUGH,1302380,"ORCH 3",220
29,HILLSBOROUGH,1302390,"ORCH 4",194
29,HILLSBOROUGH,1302400,"ORCH 5 HON",44
29,HILLSBOROUGH,1302410,"ORCH 6 HON",27
29,HILLSBOROUGH,1302420,"INSTRU TECNQS 1",223
29,HILLSBOROUGH,1302430,"INSTRU TECNQS 2",80
29,HILLSBOROUGH,1302440,"INSTRU TECNQS 3",87
29,HILLSBOROUGH,1302450,"INSTRU TECNQS 4 HON",46
29,HILLSBOROUGH,1302460,"INSTRU ENS 1",106
29,HILLSBOROUGH,1302470,"INSTRU ENS 2",64
29,HILLSBOROUGH,1302480,"INSTRU ENS 3",58
29,HILLSBOROUGH,1302490,"INSTRU ENS 4 HON",53
29,HILLSBOROUGH,1302500,"JAZZ ENS 1",172
29,HILLSBOROUGH,1302510,"JAZZ ENS 2",70
29,HILLSBOROUGH,1302520,"JAZZ ENS 3",41
29,HILLSBOROUGH,1302530,"JAZZ ENS 4 HON",10
29,HILLSBOROUGH,1303000,"M/J CHORUS 1",119
29,HILLSBOROUGH,1303010,"M/J CHORUS 2",1084
29,HILLSBOROUGH,1303020,"M/J CHORUS 3",831
29,HILLSBOROUGH,1303030,"M/J CHORUS 4",28
29,HILLSBOROUGH,1303100,"M/J VOCAL ENS 1",22
29,HILLSBOROUGH,1303110,"M/J VOCAL ENS 2",65
29,HILLSBOROUGH,1303120,"M/J VOCAL ENS 3",59
29,HILLSBOROUGH,1303150,"M/J MUSIC TECH",35
29,HILLSBOROUGH,1303200,"M/J MUSIC ENS 1",27
29,HILLSBOROUGH,1303210,"M/J MUSIC ENS 2",9
29,HILLSBOROUGH,1303220,"M/J MUSIC ENS 3",31
29,HILLSBOROUGH,1303300,"CHORUS 1",735
29,HILLSBOROUGH,1303310,"CHORUS 2",361
29,HILLSBOROUGH,1303320,"CHORUS 3",208
29,HILLSBOROUGH,1303330,"CHORUS 4",147
29,HILLSBOROUGH,1303340,"CHORUS 5 HON",13
29,HILLSBOROUGH,1303350,"CHORUS 6 HON",18
29,HILLSBOROUGH,1303360,"CHORUS REG-SPEC 1",102
29,HILLSBOROUGH,1303370,"CHORUS REG-SPEC 2",56
29,HILLSBOROUGH,1303400,"VOCAL TECNQS 1",86
29,HILLSBOROUGH,1303410,"VOCAL TECNQS 2",44
29,HILLSBOROUGH,1303420,"VOCAL TECNQS 3",19
29,HILLSBOROUGH,1303430,"VOCAL TECNQS 4 HON",23
29,HILLSBOROUGH,1303440,"VOCAL ENS 1",208
29,HILLSBOROUGH,1303450,"VOCAL ENS 2",105
29,HILLSBOROUGH,1303460,"VOCAL ENS 3",60
29,HILLSBOROUGH,1303470,"VOCAL ENS 4 HON",23
29,HILLSBOROUGH,1304300,"MUS TECH & SO ENG 1",46
29,HILLSBOROUGH,1304310,"MUS TECH & SO ENG 2",9
29,HILLSBOROUGH,1305300,"EURHY 1",170
29,HILLSBOROUGH,1305310,"EURHY 2",64
29,HILLSBOROUGH,1305320,"EURHY 3",37
29,HILLSBOROUGH,1305330,"EURHY 4",13
29,HILLSBOROUGH,1400000,"M/J PEER COUN 1",578
29,HILLSBOROUGH,1400010,"M/J PEER COUN 2",201
29,HILLSBOROUGH,1400300,"PEER COUN 1",73
29,HILLSBOROUGH,1501300,"PERS FIT",19
29,HILLSBOROUGH,1501310,"FIT LIFST DESIGN",5
29,HILLSBOROUGH,1501340,"WEIGHT TRAIN 1",1781
29,HILLSBOROUGH,1501350,"WEIGHT TRAIN 2",712
29,HILLSBOROUGH,1501360,"WEIGHT TRAIN 3",279
29,HILLSBOROUGH,1501390,"COMPRE FIT",61
29,HILLSBOROUGH,1501410,"POWER WEIGHT TRAIN 1",191
29,HILLSBOROUGH,1502410,"INDIV/DUAL SPRTS 1",44
29,HILLSBOROUGH,1502420,"INDIV/DUAL SPRTS 2",48
29,HILLSBOROUGH,1502470,REC,16
29,HILLSBOROUGH,1502480,"OUTDOOR ED",45
29,HILLSBOROUGH,1502490,"CARE/PREV OF ATH INJ",23
29,HILLSBOROUGH,1503310,BASKETBALL,916
29,HILLSBOROUGH,1503320,SOCCER,390
29,HILLSBOROUGH,1503330,SOFTBALL,19
29,HILLSBOROUGH,1503350,"TEAM SPRTS 1",905
29,HILLSBOROUGH,1503360,"TEAM SPRTS 2",130
29,HILLSBOROUGH,1503400,"AEROBICS 1",88
29,HILLSBOROUGH,1504400,"GOLF 1",40
29,HILLSBOROUGH,1504410,"GOLF 2",6
29,HILLSBOROUGH,1505500,"VOLLEYBALL 1",343
29,HILLSBOROUGH,1505510,"VOLLEYBALL 2",50
29,HILLSBOROUGH,1505550,"WRESTLING 1",88
29,HILLSBOROUGH,1505560,"WRESTLING 2",26
29,HILLSBOROUGH,1506320,"HOPE-PE V",112
29,HILLSBOROUGH,1508000,"M/J FITNESS GRADE 6",290
29,HILLSBOROUGH,1508600,"M/J COMPRE GRDE 6/7",12598
29,HILLSBOROUGH,1508700,"M/J COMPRE GDE 7/8",22197
29,HILLSBOROUGH,1700000,"M/J RESEARCH 1",430
29,HILLSBOROUGH,1700010,"M/J RESEARCH 2",584
29,HILLSBOROUGH,1700020,"M/J RESEARCH 3",2011
29,HILLSBOROUGH,1700060,"M/J CAREER RES & DEC",282
29,HILLSBOROUGH,1700100,"M/J CRIT THINK",861
29,HILLSBOROUGH,1700110,"M/J AVID 6TH",91
29,HILLSBOROUGH,1700120,"M/J AVID 7TH",1879
29,HILLSBOROUGH,1700125,"M/J AVID 7TH & C/P",38
29,HILLSBOROUGH,1700130,"M/J AVID 8TH",2489
29,HILLSBOROUGH,1700135,"M/J AVID 8TH & C/P",44
29,HILLSBOROUGH,1700300,"RESEARCH 1",2731
29,HILLSBOROUGH,1700310,"RESEARCH 2",917
29,HILLSBOROUGH,1700320,"RESEARCH 3",152
29,HILLSBOROUGH,1700360,"FL PRE-IB INQ SKILLS",573
29,HILLSBOROUGH,1700370,"CRIT THINK ST SKLS",52
29,HILLSBOROUGH,1700380,"CAR RESA&DECI MAK",296
29,HILLSBOROUGH,1700390,"AVID 1",1194
29,HILLSBOROUGH,1700400,"AVID 2",864
29,HILLSBOROUGH,1700410,"AVID 3",733
29,HILLSBOROUGH,1700420,"AVID 4",654
29,HILLSBOROUGH,1700500,"AP CAPSTONE SEMINAR",67
29,HILLSBOROUGH,1800300,"AF AERO SCI 1",466
29,HILLSBOROUGH,1800310,"AF AERO SCI 2",296
29,HILLSBOROUGH,1800320,"AF AERO SCI 3",180
29,HILLSBOROUGH,1800330,"AF AEROSCI 4 LEADDEV",93
29,HILLSBOROUGH,1800350,"AF AERO SCI 4 TRANSP",5
29,HILLSBOROUGH,1800360,"AF AERO SCI 4",18
29,HILLSBOROUGH,1800400,"LEAD ED 1",17
29,HILLSBOROUGH,1801300,"AR LEAD ED/TRAIN 1",901
29,HILLSBOROUGH,1801310,"AR LEAD ED/TRAIN 2",674
29,HILLSBOROUGH,1801320,"AR LEAD ED/TRAIN 3",310
29,HILLSBOROUGH,1801330,"AR LEAD ED/TRAIN 4",148
29,HILLSBOROUGH,1802300,"NAVAL SCI 1",816
29,HILLSBOROUGH,1802310,"NAVAL SCI 2",515
29,HILLSBOROUGH,1802320,"NAVAL SCI 3",292
29,HILLSBOROUGH,1802330,"NAVAL SCI 4",174
29,HILLSBOROUGH,1803300,"MC LEAD ED 1",86
29,HILLSBOROUGH,1803310,"MC LEAD ED 2",51
29,HILLSBOROUGH,1803320,"MC LEAD ED 3",48
29,HILLSBOROUGH,1803330,"MC LEAD ED 4",31
29,HILLSBOROUGH,1900300,"DRIVER ED CLASS",3996
29,HILLSBOROUGH,2000010,"M/J LIF SCI",269
29,HILLSBOROUGH,2000310,"BIO 1",8916
29,HILLSBOROUGH,2000315,"BIO 1 CR",54
29,HILLSBOROUGH,2000320,"BIO 1 HON",7302
29,HILLSBOROUGH,2000330,"BIO 2 HON",282
29,HILLSBOROUGH,2000340,"AP BIO",931
29,HILLSBOROUGH,2000350,"ANAT PHYSIO",73
29,HILLSBOROUGH,2000360,"ANAT PHYSIO HON",2193
29,HILLSBOROUGH,2000410,ZOOLOGY,940
29,HILLSBOROUGH,2000440,"GENETICS HON",49
29,HILLSBOROUGH,2000800,"FL PRE-IB BIO 1",573
29,HILLSBOROUGH,2000805,"IB BIOLOGY 1",371
29,HILLSBOROUGH,2000820,"IB BIO 3",318
29,HILLSBOROUGH,2001010,"M/J ERTH/SPA SCI",75
29,HILLSBOROUGH,2001020,"M/J ERTH/SPA SCI ADV",50
29,HILLSBOROUGH,2001310,"ERTH/SPA SCI",3738
29,HILLSBOROUGH,2001320,"ERTH/SPA SCI HON",76
29,HILLSBOROUGH,2001340,"ENV SCI",84
29,HILLSBOROUGH,2001350,"ASTRONOMY S/G",462
29,HILLSBOROUGH,2001380,"AP ENV SCI",1910
29,HILLSBOROUGH,2002040,"M/J COMPRE SCI 1",3978
29,HILLSBOROUGH,2002050,"M/J COMPRE SCI 1 ADV",10708
29,HILLSBOROUGH,2002070,"M/J COMPRE SCI 2",3882
29,HILLSBOROUGH,2002080,"M/J COMPRE SCI 2 ADV",9698
29,HILLSBOROUGH,2002100,"M/J COMPRE SCI 3",6114
29,HILLSBOROUGH,2002110,"M/J COMPRE SCI 3 ADV",4400
29,HILLSBOROUGH,2002340,"EXP SCI 1 HON",23
29,HILLSBOROUGH,2002400,"INTEG SCI 1",49
29,HILLSBOROUGH,2002410,"INTEG SCI 1 HON",1
29,HILLSBOROUGH,2002480,"FORC SCI 1",979
29,HILLSBOROUGH,2002500,"MARINE SCI 1",431
29,HILLSBOROUGH,2002510,"MARINE SCI 1 HON",1824
29,HILLSBOROUGH,2002520,"MARINE SCI 2",15
29,HILLSBOROUGH,2002530,"MARINE SCI 2 HON",67
29,HILLSBOROUGH,2003010,"M/J PHY SCI",62
29,HILLSBOROUGH,2003310,"PHY SCI",6391
29,HILLSBOROUGH,2003320,"PHY SCI HON",5960
29,HILLSBOROUGH,2003340,"CHEM 1",4259
29,HILLSBOROUGH,2003350,"CHEM 1 HON",5913
29,HILLSBOROUGH,2003360,"CHEM 2 HON",341
29,HILLSBOROUGH,2003370,"AP CHEM",757
29,HILLSBOROUGH,2003380,"PHYS 1",257
29,HILLSBOROUGH,2003390,"PHYS 1 HON",2847
29,HILLSBOROUGH,2003410,"PHYS 2 HON",3
29,HILLSBOROUGH,2003421,"AP PHYSICS 1",875
29,HILLSBOROUGH,2003430,"AP PHYSICS C: ME",87
29,HILLSBOROUGH,2003600,"PRINC TECH 1",77
29,HILLSBOROUGH,2003800,"FL PRE-IB CHEM 1",281
29,HILLSBOROUGH,2003805,"IB CHEMISTRY 1",114
29,HILLSBOROUGH,2003820,"IB CHEM 3",104
29,HILLSBOROUGH,2003840,"IB PHYSICS 1",82
29,HILLSBOROUGH,2003850,"IB PHYSICS 3",103
29,HILLSBOROUGH,2020910,"ASTR S/G HON",459
29,HILLSBOROUGH,2100010,"M/J US HIST",705
29,HILLSBOROUGH,2100015,"M/J US HIST&CAR PLAN",5509
29,HILLSBOROUGH,2100020,"M/J US HIST ADV",191
29,HILLSBOROUGH,2100025,"M/J US HIS ADV & C/P",10206
29,HILLSBOROUGH,2100310,"US HIST",4942
29,HILLSBOROUGH,2100315,"US HIST CR",7
29,HILLSBOROUGH,2100320,"US HIST HON",5551
29,HILLSBOROUGH,2100330,"AP U.S. HIST",3362
29,HILLSBOROUGH,2100340,"AFRICAN-AMER HIST",196
29,HILLSBOROUGH,2100350,"FLORIDA HIST",21
29,HILLSBOROUGH,2100360,"LATIN AMER HIST",93
29,HILLSBOROUGH,2100400,"HIST OF VIETNAM WAR",591
29,HILLSBOROUGH,2100460,"EAST/WEST HERI HON",77
29,HILLSBOROUGH,2101300,ANTHROP,157
29,HILLSBOROUGH,2102310,ECONOMICS,469
29,HILLSBOROUGH,2102335,"ECON FIN LIT",1892
29,HILLSBOROUGH,2102345,"ECON FIN LIT HON",2535
29,HILLSBOROUGH,2102360,"AP MICROECON",871
29,HILLSBOROUGH,2102370,"AP MACROECON",455
29,HILLSBOROUGH,2102810,"IB ECONOMICS 1",104
29,HILLSBOROUGH,2103010,"M/J WORLD GEOG",45
29,HILLSBOROUGH,2103030,"M/J GEOG: AS, OC, AF",443
29,HILLSBOROUGH,2103040,"M/J GEOG: EUR & AM",104
29,HILLSBOROUGH,2103300,"WORLD CLTRL GEOG",234
29,HILLSBOROUGH,2103400,"AP HUMAN GEOG",3344
29,HILLSBOROUGH,2104000,"M/J SS",19
29,HILLSBOROUGH,2104010,"M/J ENG CIT SERVLRN1",45
29,HILLSBOROUGH,2104330,"VOL SCH/COMMU SERV",3
29,HILLSBOROUGH,2104340,"WOMEN'S STUDIES",142
29,HILLSBOROUGH,2104600,"MULTICLTRL STUDIES",630
29,HILLSBOROUGH,2105020,"M/J WORLD CLTRS",266
29,HILLSBOROUGH,2105030,"M/J ADV WORLD CLTRS",239
29,HILLSBOROUGH,2105310,"WORLD RELIGIONS",269
29,HILLSBOROUGH,2105340,PHILOS,120
29,HILLSBOROUGH,2106010,"M/J CIVICS",3716
29,HILLSBOROUGH,2106016,"M/J CIVICS & CAR PL",152
29,HILLSBOROUGH,2106020,"M/J CIVICS ADV",9777
29,HILLSBOROUGH,2106310,"US GOVT",2718
29,HILLSBOROUGH,2106320,"US GOVT HON",3549
29,HILLSBOROUGH,2106350,"LAW STUDIES",1656
29,HILLSBOROUGH,2106370,"COMPRE LAW STUDIES",57
29,HILLSBOROUGH,2106380,"LEGAL SYSS & CONCS",22
29,HILLSBOROUGH,2106390,"COURT PROCED",180
29,HILLSBOROUGH,2106420,"AP US GOVT/POL",753
29,HILLSBOROUGH,2106430,"AP COMP GOVT/POL",97
29,HILLSBOROUGH,2106468,"CONST LAW HON",61
29,HILLSBOROUGH,2106800,"FL PRE-IB AMER GOVT",574
29,HILLSBOROUGH,2107300,"PSYCH 1",1873
29,HILLSBOROUGH,2107310,"PSYCH 2",195
29,HILLSBOROUGH,2107350,"AP PSYCH",3497
29,HILLSBOROUGH,2107800,"IB PSYCHOLOGY 1",246
29,HILLSBOROUGH,2107810,"IB PSYCHOLOGY 2",21
29,HILLSBOROUGH,2107820,"IB PSYCHOLOGY 3",215
29,HILLSBOROUGH,2108300,SOCIOLOGY,824
29,HILLSBOROUGH,2109010,"M/J WORLD HIST",3588
29,HILLSBOROUGH,2109020,"M/J WORLD HIST ADV",10300
29,HILLSBOROUGH,2109310,"WORLD HIST",5668
29,HILLSBOROUGH,2109315,"WORLD HIST CR",34
29,HILLSBOROUGH,2109320,"WORLD HIST HON",5265
29,HILLSBOROUGH,2109330,"AFRICAN HIST",18
29,HILLSBOROUGH,2109350,"CONTEMP HIST",30
29,HILLSBOROUGH,2109380,"AP EURO HIST",905
29,HILLSBOROUGH,2109420,"AP WORLD HIST",3174
29,HILLSBOROUGH,2109430,HOLOCAUST,916
29,HILLSBOROUGH,2109800,"IB CONTEMP HISTORY 1",143
29,HILLSBOROUGH,2109805,"IB CONTEMP HISTORY 2",294
29,HILLSBOROUGH,2120910,"PHILOS HON",372
29,HILLSBOROUGH,2400300,"LEAD SKLS DEV",673
29,HILLSBOROUGH,2400310,"LEAD TECNQS",94
29,HILLSBOROUGH,3026010,HOPE,10414
29,HILLSBOROUGH,3027010,"BIOTECH 1",29
29,HILLSBOROUGH,5001010,"ART - GRADE K",630
29,HILLSBOROUGH,5001020,"ART - GRADE 1",17239
29,HILLSBOROUGH,5001030,"ART - GRADE 2",16562
29,HILLSBOROUGH,5001040,"ART - INTERM 1",16175
29,HILLSBOROUGH,5001050,"ART - INTERM 2",15282
29,HILLSBOROUGH,5001060,"ART - INTERM 3",15078
29,HILLSBOROUGH,5002000,"INTROD TO CPTRS",839
29,HILLSBOROUGH,5003020,"DANCE - GRADE 1",153
29,HILLSBOROUGH,5003030,"DANCE - GRADE 2",156
29,HILLSBOROUGH,5003040,"DANCE - INTERM 1",145
29,HILLSBOROUGH,5003050,"DANCE - INTERM 2",148
29,HILLSBOROUGH,5003060,"DANCE - INTERM 3",134
29,HILLSBOROUGH,5007020,"SPANISH E",3692
29,HILLSBOROUGH,5007040,"ITALIAN E",350
29,HILLSBOROUGH,5010041,"LANG ARTS GRADE K",16460
29,HILLSBOROUGH,5010042,"LANG ARTS GRADE 1",17477
29,HILLSBOROUGH,5010043,"LANG ARTS GRADE 2",16788
29,HILLSBOROUGH,5010044,"LANG ARTS GRADE 3",16354
29,HILLSBOROUGH,5010045,"LANG ARTS GRADE 4",15423
29,HILLSBOROUGH,5010046,"LANG ARTS GRADE 5",15177
29,HILLSBOROUGH,5012020,"MATH GRADE K",16444
29,HILLSBOROUGH,5012030,"MATH GRADE ONE",17440
29,HILLSBOROUGH,5012040,"MATH GRADE TWO",16749
29,HILLSBOROUGH,5012050,"MATH GRADE THREE",16319
29,HILLSBOROUGH,5012060,"MATH GRADE FOUR",15363
29,HILLSBOROUGH,5012070,"MATH GRADE FIVE",15176
29,HILLSBOROUGH,5013030,"ELEM ORCHESTRA",2482
29,HILLSBOROUGH,5013060,"MUSIC - GRADE K",768
29,HILLSBOROUGH,5013070,"MUSIC - GRADE 1",17529
29,HILLSBOROUGH,5013080,"MUSIC - GRADE 2",16713
29,HILLSBOROUGH,5013090,"MUSIC-INTERM 1",16390
29,HILLSBOROUGH,5013100,"MUSIC-INTERM 2",15456
29,HILLSBOROUGH,5013110,"MUSIC-INTERM 3",15212
29,HILLSBOROUGH,5015020,"PHYSICAL EDUCATION K",16536
29,HILLSBOROUGH,5015030,"PHYSICAL EDUCATION 1",17792
29,HILLSBOROUGH,5015040,"PHYSICAL EDUCATION 2",16975
29,HILLSBOROUGH,5015050,"PHYSICAL EDUCATION 3",16538
29,HILLSBOROUGH,5015060,"PHYSICAL EDUCATION 4",15581
29,HILLSBOROUGH,5015070,"PHYSICAL EDUCATION 5",15315
29,HILLSBOROUGH,5020010,"SCIENCE GRADE K",16445
29,HILLSBOROUGH,5020020,"SCIENCE GRADE ONE",17456
29,HILLSBOROUGH,5020030,"SCIENCE GRADE TWO",16783
29,HILLSBOROUGH,5020040,"SCIENCE GRADE THREE",16300
29,HILLSBOROUGH,5020050,"SCIENCE GRADE FOUR",15346
29,HILLSBOROUGH,5020060,"SCIENCE GRADE FIVE",15169
29,HILLSBOROUGH,5021020,"SOC STUDIES K",16443
29,HILLSBOROUGH,5021030,"SOC STUDIES 1",17443
29,HILLSBOROUGH,5021040,"SOC STUDIES 2",16750
29,HILLSBOROUGH,5021050,"SOC STUDIES 3",16312
29,HILLSBOROUGH,5021060,"SOC STUDIES 4",15361
29,HILLSBOROUGH,5021070,"SOC STUDIES 5",15168
29,HILLSBOROUGH,5100520,"DIST HEAD START",1514
29,HILLSBOROUGH,5100560,"PK OTHER",260
29,HILLSBOROUGH,5100580,"VPK-SCH YEAR PROG",701
29,HILLSBOROUGH,7650030,"PK DISABS: 0-2",52
29,HILLSBOROUGH,7650130,"PK DISABS: 3-5",1274
29,HILLSBOROUGH,7701010,"ART: K-5",182
29,HILLSBOROUGH,7710011,"ACCESS LANG ART - K",173
29,HILLSBOROUGH,7710012,"ACCESS LANG ART - 1",203
29,HILLSBOROUGH,7710013,"ACCESS LANG ART - 2",181
29,HILLSBOROUGH,7710014,"ACCESS LANG ART - 3",201
29,HILLSBOROUGH,7710015,"ACCESS LANG ART - 4",215
29,HILLSBOROUGH,7710016,"ACCESS LANG ART - 5",213
29,HILLSBOROUGH,7712015,"ACCESS MATH GRADE K",175
29,HILLSBOROUGH,7712020,"ACCESS MATH GRADE 1",191
29,HILLSBOROUGH,7712030,"ACCESS MATH GRADE 2",187
29,HILLSBOROUGH,7712040,"ACCESS MATH GRADE 3",189
29,HILLSBOROUGH,7712050,"ACCESS MATH GRADE 4",216
29,HILLSBOROUGH,7712060,"ACCESS MATH GRADE 5",217
29,HILLSBOROUGH,7713010,"MUS: K-5",199
29,HILLSBOROUGH,7715010,"PE: K-5",230
29,HILLSBOROUGH,7720015,"ACCESS SCI GRADE K",176
29,HILLSBOROUGH,7720020,"ACCESS SCI GRADE 1",188
29,HILLSBOROUGH,7720030,"ACCESS SCI GRADE 2",183
29,HILLSBOROUGH,7720040,"ACCESS SCI GRADE 3",198
29,HILLSBOROUGH,7720050,"ACCESS SCI GRADE 4",212
29,HILLSBOROUGH,7720060,"ACCESS SCI GRADE 5",215
29,HILLSBOROUGH,7721011,"ACCESS SOC ST - K",174
29,HILLSBOROUGH,7721012,"ACCESS SOC ST - 1",190
29,HILLSBOROUGH,7721013,"ACCESS SOC ST - 2",182
29,HILLSBOROUGH,7721014,"ACCESS SOC ST - 3",194
29,HILLSBOROUGH,7721015,"ACCESS SOC ST - 4",215
29,HILLSBOROUGH,7721016,"ACCESS SOC ST - 5",215
29,HILLSBOROUGH,7721020,"U SKLS SOC&EMOT:PK-5",45
29,HILLSBOROUGH,7755020,"H/H ACAD U SKLS:PK-5",6
29,HILLSBOROUGH,7763010,"U SKLS: PK-5",66
29,HILLSBOROUGH,7763020,"SPEECH AUD: PK-5",131
29,HILLSBOROUGH,7763030,"SPEECH THRPY: PK-5",5857
29,HILLSBOROUGH,7763040,"LANG THRPY: PK-5",6998
29,HILLSBOROUGH,7763050,"OCCU THRPY: PK-5",464
29,HILLSBOROUGH,7763060,"ORIEN MOBLTY: PK-5",19
29,HILLSBOROUGH,7763070,"PHY THRPY: PK-5",136
29,HILLSBOROUGH,7763080,"EXP CORE COMPET:PK-5",67
29,HILLSBOROUGH,7801010,"V/P ARTS: 6-8",109
29,HILLSBOROUGH,7810011,"ACCESS M/J LA 1",238
29,HILLSBOROUGH,7810012,"ACCESS M/J LA 2",235
29,HILLSBOROUGH,7810013,"ACCESS M/J LA 3",223
29,HILLSBOROUGH,7812015,"ACCESS M/J MATH 1",239
29,HILLSBOROUGH,7812020,"ACCESS M/J MATH 2",240
29,HILLSBOROUGH,7812030,"ACCESS M/J MATH 3",225
29,HILLSBOROUGH,7813010,"MUS: 6-8",66
29,HILLSBOROUGH,7815010,"PE: 6-8",503
29,HILLSBOROUGH,7820015,"ACCESS M/J COMPSCI 1",241
29,HILLSBOROUGH,7820016,"ACCESS M/J COMPSCI 2",237
29,HILLSBOROUGH,7820017,"ACCESS M/J COMPSCI 3",226
29,HILLSBOROUGH,7820020,"HEALTH: 6-8",296
29,HILLSBOROUGH,7821021,"ACCESS M/J CIVICS",74
29,HILLSBOROUGH,7821022,"ACCESS M/J WRLD HIST",264
29,HILLSBOROUGH,7821023,"ACCESS M/J CIV & CP",184
29,HILLSBOROUGH,7821025,"ACCESS M/J US HIST",28
29,HILLSBOROUGH,7821026,"ACCESS M/J USHI & CP",186
29,HILLSBOROUGH,7821030,"CAR ED PLAN",255
29,HILLSBOROUGH,7855040,"ADV ACAD: 6-8 GIFTED",71
29,HILLSBOROUGH,7863000,"U SKLS: SOC&EMO 6-8",392
29,HILLSBOROUGH,7863010,"U SKLS: 6-8",163
29,HILLSBOROUGH,7863020,"SPEECH AUD TRAIN:6-8",49
29,HILLSBOROUGH,7863030,"U SKLS: IND FUNC 6-8",30
29,HILLSBOROUGH,7863040,"U SKLS: CURR&LRN 6-8",68
29,HILLSBOROUGH,7863050,"U SKLS: COMMUNIC 6-8",2
29,HILLSBOROUGH,7863060,"ORIEN MOBLTY: 6-8",7
29,HILLSBOROUGH,7863080,"EXP CORE COMP: 6-8",33
29,HILLSBOROUGH,7863090,"LRNG STR: 6-8",421
29,HILLSBOROUGH,7866030,"SPEECH THRPY: 6-8",483
29,HILLSBOROUGH,7866040,"LANG THRPY: 6-8",1282
29,HILLSBOROUGH,7866050,"OCCU THRPY: 6-8",99
29,HILLSBOROUGH,7866070,"PHY THRPY: 6-8",20
29,HILLSBOROUGH,7900030,"H/H INSTR SERVS",3
29,HILLSBOROUGH,7910100,"READ: 9-12",524
29,HILLSBOROUGH,7910110,"ENG: 9-12",30
29,HILLSBOROUGH,7910111,"ACCESS ENGLISH 1/2",585
29,HILLSBOROUGH,7910112,"ACCESS ENGLISH 3/4",592
29,HILLSBOROUGH,7910390,"LIF SKLS COM: 9-12",7
29,HILLSBOROUGH,7910400,"LIF SKLS READ: 9-12",159
29,HILLSBOROUGH,7912050,"MATH: 9-12",2
29,HILLSBOROUGH,7912060,"ACCESS INF GEOMETRY",155
29,HILLSBOROUGH,7912070,"ACCESS LIB ARTS MATH",128
29,HILLSBOROUGH,7912080,"ACCESS ALGEBRA 1A",480
29,HILLSBOROUGH,7912090,"ACCESS ALGEBRA 1B",455
29,HILLSBOROUGH,7912340,"LIF SKLS MA: 9-12",76
29,HILLSBOROUGH,7915010,"SPECI DESIGN PE",423
29,HILLSBOROUGH,7915015,"ACCESS HOPE 9-12",38
29,HILLSBOROUGH,7920010,"SCI: 9-12",15
29,HILLSBOROUGH,7920011,"ACCESS CHEMISTRY 1",22
29,HILLSBOROUGH,7920015,"ACCESS BIOLOGY 1",438
29,HILLSBOROUGH,7920020,"ACCESS E/S SCI",362
29,HILLSBOROUGH,7920025,"ACCESS INTEG SCI 1",192
29,HILLSBOROUGH,7920050,"HEALTH SAFETY: 9-12",268
29,HILLSBOROUGH,7921010,"SS: 9-12",33
29,HILLSBOROUGH,7921015,"ACCESS US GOVT",543
29,HILLSBOROUGH,7921022,"ACCESS ECON FIN LIT",100
29,HILLSBOROUGH,7921025,"ACCESS US HIST",305
29,HILLSBOROUGH,7921330,"CAR ED: 9-12",82
29,HILLSBOROUGH,7960010,"TRAN PLAN: 9-12",240
29,HILLSBOROUGH,7961010,"ACAD SKLS FNG LIV",3
29,HILLSBOROUGH,7961030,"PERS HME SKL FNG LIV",16
29,HILLSBOROUGH,7961040,"LEIS REC SKL FNG LIV",3
29,HILLSBOROUGH,7961050,"COMMU SOC SKL",25
29,HILLSBOROUGH,7963010,"PREP AD LIV",231
29,HILLSBOROUGH,7963040,"EXPANDED SKILLS:9-12",92
29,HILLSBOROUGH,7963050,"EXP CORE COMP: 9-12",54
29,HILLSBOROUGH,7963060,"ORIEN & MOBIL: 9-12",20
29,HILLSBOROUGH,7963070,"U SKLS: SOC&EMO 9-12",486
29,HILLSBOROUGH,7963080,"LRNG STRATEGIES 9-12",297
29,HILLSBOROUGH,7963130,"U SKLS: 9-12",292
29,HILLSBOROUGH,7963140,SELF-DETERMINATION,223
29,HILLSBOROUGH,7963150,"U SKLS: COMMUNI 9-12",5
29,HILLSBOROUGH,7963160,"U SKLS: IND FUN 9-12",20
29,HILLSBOROUGH,7963170,"U SKLS: CURR&LRN9-12",76
29,HILLSBOROUGH,7965040,"STUDIES STUS GIFTED",1
29,HILLSBOROUGH,7966010,"PHY THERAPY",14
29,HILLSBOROUGH,7966020,"OCCU THERAPY",61
29,HILLSBOROUGH,7966030,"SPEECH THRPY",345
29,HILLSBOROUGH,7966040,"LANG THERAPY",840
29,HILLSBOROUGH,7967010,"VISUAL PERFORM",375
29,HILLSBOROUGH,7980040,"PREP FOR ENTREP/EMP",28
29,HILLSBOROUGH,7980110,"CAR PREP: 9-12",851
29,HILLSBOROUGH,7980120,"CAR EXERIENCES: 9-12",337
29,HILLSBOROUGH,7980130,"CAR PLACEMENT: 9-12",3
29,HILLSBOROUGH,7980190,"TECH ED",52
29,HILLSBOROUGH,8000200,"M/J EXP WHL 1 & CP",94
