"STUDENT AVERAGE DAILY ATTENDANCE/AVERAGE DAILY MEMBERSHIP REPORT BY SCHOOL",,,,,,,,,
"2014-15 SURVEY 5 FINAL AS OF 02/29/2016",,,,,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).  A blank cell indicates no students in ADM.",,,,,,,,,
,,,,,,,,,
"DISTRICT NUMBER","DISTRICT NAME","SCHOOL NUMBER","SCHOOL NAME","DAYS PRESENT","DAYS ABSENT",TOTAL,"PERCENT PRESENT","AVERAGE DAILY ATTENDANCE ","AVERAGE DAILY MEMBERSHIP"
13,DADE,2821,"LAKEVIEW ELEMENTARY SCHOO",76371,3993,80364,"0,95031357324175",424,446
13,DADE,2881,"LEEWOOD K-8 CENTER",142266,4944,147210,"0,9664153250458528",790,818
13,DADE,2891,"WILLIAM H. LEHMAN ELEMENT",120869,4192,125061,"0,9664803575854983",671,695
13,DADE,2901,"LEISURE CITY K-8 CENTER",180769,10931,191700,"0,9429786124152322",1004,1065
13,DADE,2911,"LINDA LENTIN K-8 CENTER",161645,7001,168646,"0,9584870082895532",898,937
13,DADE,2941,"LAURA C. SAUNDERS ELEM. S",116253,8215,124468,"0,933999100170325",646,691
13,DADE,2981,"LIBERTY CITY ELEMENTARY S",74211,6170,80381,"0,9232405668006121",412,447
13,DADE,3021,"JESSE J. MCCRARY, JR. ELE",109511,6794,116305,"0,9415846266282619",608,646
13,DADE,3024,"FLORIDA INTERNATIONAL ELE",16964,845,17809,"0,952552080408782",94,99
13,DADE,3025,"ADVANTAGE ACADEMY SANTA F",50475,2286,52761,"0,9566725422186843",280,293
13,DADE,3026,"ADVANTAGE ACAD MATH AND S",15898,935,16833,"0,9444543456306066",88,94
13,DADE,3027,"ADVANTAGE ACAD MATH AND S",23191,1380,24571,"0,9438362297016808",129,137
13,DADE,3029,"DORAL ACADEMY OF TECHNOLO",32069,1193,33262,"0,9641332451446095",178,185
13,DADE,3030,"DORAL ACADEMY",199721,5699,205420,"0,9722568396456042",1110,1141
13,DADE,3032,"PALM GLADES PREPARATORY A",67130,3896,71026,"0,9451468476332611",373,395
13,DADE,3033,"SOMERSET OAKS ACADEMY",49435,2921,52356,"0,9442088776835511",275,291
13,DADE,3034,"BRIDGEPREP ACADEMY OF VIL",30501,1499,32000,"0,95315625",169,178
13,DADE,3035,"RAMZ ACADEMY K-5 MIAMI CA",36226,2621,38847,"0,932530182510876",201,216
13,DADE,3041,"LORAH PARK ELEMENTARY SCH",80978,5516,86494,"0,9362267902975929",450,481
13,DADE,3051,"TOUSSAINT L'OUVERTURE ELE",76084,5052,81136,"0,9377341747189903",423,451
13,DADE,3061,"LUDLAM ELEMENTARY SCHOOL",68253,2791,71044,"0,9607144867969146",379,395
13,DADE,3100,"MATER ACADEMY EAST CHARTE",107665,4660,112325,"0,9585132428221678",598,624
13,DADE,3101,"FRANK CRAWFORD MARTIN K-8",202532,6646,209178,"0,9682280163305893",1125,1162
13,DADE,3111,"WESLEY MATTHEWS ELEM. SCH",92067,3434,95501,"0,9640422613375776",511,531
13,DADE,3141,"MEADOWLANE ELEMENTARY SCH",159555,7354,166909,"0,9559400631481826",886,927
13,DADE,3181,"MELROSE ELEMENTARY SCHOOL",121942,9911,131853,"0,9248329579152541",677,733
13,DADE,3191,"ADA MERRITT K-8 CENTER",126393,3339,129732,"0,9742623254093054",702,721
13,DADE,3241,"MIAMI GARDENS ELEMENTARY",48999,3175,52174,"0,9391459347567754",272,290
13,DADE,3261,"MIAMI HEIGHTS ELEMENTARY",186110,12676,198786,"0,9362329339088266",1034,1104
13,DADE,3281,"MIAMI LAKES K-8 CENTER",241258,8580,249838,"0,9656577462195503",1340,1388
13,DADE,3301,"MIAMI PARK ELEMENTARY SCH",56764,4317,61081,"0,9293233575088816",315,339
13,DADE,3341,"MIAMI SHORES ELEMENTARY S",138124,5960,144084,"0,9586352405541212",767,800
13,DADE,3381,"MIAMI SPRINGS ELEMENTARY",80803,4084,84887,"0,9518889818228939",449,472
13,DADE,3421,"MARCUS A. MILAM K-8 CENTE",157978,8412,166390,"0,9494440771680991",878,924
13,DADE,3431,"PHYLLIS R. MILLER ELEM. S",117253,4551,121804,"0,962636695018226",651,677
13,DADE,3501,"MORNINGSIDE K-8 ACADEMY",93146,3998,97144,"0,9588446018282137",517,540
13,DADE,3541,"ROBERT RUSSA MOTON ELEMEN",58427,4717,63144,"0,9252977321677436",325,351
13,DADE,3581,"MYRTLE GROVE K-8 CENTER",108513,6982,115495,"0,9395471665440063",603,642
13,DADE,3600,"DOWNTOWN MIAMI CHARTER SC",111169,5974,117143,"0,9490025012164619",618,651
13,DADE,3610,"KEYS GATE CHARTER SCHOOL",381608,26619,408227,"0,9347936319743672",2120,2268
13,DADE,3621,"COCONUT PALM K-8 ACADEMY",239331,15981,255312,"0,9374059973679263",1330,1418
13,DADE,3661,"NATURAL BRIDGE ELEMENTARY",119324,5649,124973,"0,9547982364190665",663,694
13,DADE,3701,"NORLAND ELEMENTARY SCHOOL",116733,5876,122609,"0,952075296266995",649,681
13,DADE,3741,"NORTH BEACH ELEMENTARY SC",185130,8047,193177,"0,9583439022243849",1029,1073
13,DADE,3781,"BARBARA HAWKINS ELEM. SCH",56634,3122,59756,"0,9477542004150211",315,332
13,DADE,3821,"NORTH COUNTY K-8 CENTER",76395,4252,80647,"0,9472764020980322",424,448
13,DADE,3861,"NORTH GLADE ELEMENTARY SC",58364,3546,61910,"0,9427233080277823",324,344
13,DADE,3901,"NORTH HIALEAH ELEMENTARY",94435,5705,100140,"0,9430297583383264",525,556
13,DADE,3941,"NORTH MIAMI ELEMENTARY SC",95982,3684,99666,"0,9630365420504485",533,554
13,DADE,3981,"NORTH TWIN LAKES ELEMENTA",92470,4543,97013,"0,9531712244750703",514,539
13,DADE,4000,"MIAMI CHILDREN'S MUSEUM C",51860,2729,54589,"0,9500082434190038",288,303
13,DADE,4001,"NORWOOD ELEMENTARY SCHOOL",93181,3658,96839,"0,9622259626803251",518,538
13,DADE,4002,"BEACON COLLEGE PREPARATOR",18623,1190,19813,"0,9399384242668954",103,110
13,DADE,4012,"SOMERSET ACADEMY AT SILVE",114489,5260,119749,"0,9560747897685993",636,665
13,DADE,4021,"OAK GROVE ELEMENTARY SCHO",106010,4841,110851,"0,9563287656403641",589,616
13,DADE,4031,"GATEWAY ENVIRONMENTAL K-8",314762,22669,337431,"0,9328188577812946",1749,1875
13,DADE,4061,"OJUS ELEMENTARY SCHOOL",154426,7032,161458,"0,9564468778258123",858,897
13,DADE,4070,"EARLY BEGINNINGS ACADEMY",22275,3247,25522,"0,8727764281796098",124,142
13,DADE,4071,"AGENORIA S PASCHAL/OLINDA",73031,5017,78048,"0,9357190446904469",406,434
13,DADE,4081,"PRIMARY LEARNING CENTER",69850,2199,72049,"0,9694791044983275",388,400
13,DADE,4091,"OLYMPIA HEIGHTS ELEM. SCH",91605,4123,95728,"0,9569300518134715",509,532
13,DADE,4121,"DR. ROBERT B. INGRAM/OPA-",67588,5322,72910,"0,9270058976820738",375,405
13,DADE,4171,"ORCHARD VILLA ELEMENTARY",70110,5913,76023,"0,9222209068308275",390,422
13,DADE,4221,"PALMETTO ELEMENTARY SCHOO",113267,4339,117606,"0,9631056238627281",629,653
13,DADE,4241,"PALM LAKES ELEMENTARY SCH",133803,6866,140669,"0,9511903830979107",743,781
13,DADE,4261,"PALM SPRINGS ELEMENTARY S",118781,4137,122918,"0,9663434159358272",660,683
13,DADE,4281,"PALM SPRINGS NORTH ELEMEN",178433,7200,185633,"0,961213792806236",991,1031
13,DADE,4301,"PARKVIEW ELEMENTARY SCHOO",58807,3169,61976,"0,9488673034723119",327,344
13,DADE,4341,"PARKWAY ELEMENTARY SCHOOL",63260,3492,66752,"0,9476869606903164",351,371
13,DADE,4381,"DR. HENRY E. PERRINE ACAD",131870,5842,137712,"0,9575781340769142",733,765
13,DADE,4391,"IRVING & BEATRICE PESKOE",136021,8536,144557,"0,9409506284718139",756,803
13,DADE,4401,"KELSEY L. PHARR ELEMENTAR",51423,3826,55249,"0,930749877825843",286,307
13,DADE,4421,"PINECREST ELEMENTARY SCHO",181229,6579,187808,"0,964969543363435",1007,1043
13,DADE,4441,"PINE LAKE ELEMENTARY SCHO",63769,3396,67165,"0,9494379513139284",354,373
13,DADE,4461,"PINE VILLA ELEMENTARY SCH",63483,5903,69386,"0,914925201049203",353,385
13,DADE,4491,"HENRY E.S. REEVES ELEM. S",127285,7354,134639,"0,9453798676460758",707,748
13,DADE,4501,"POINCIANA PARK ELEMENTARY",71187,7913,79100,"0,8999620733249052",395,439
13,DADE,4511,"DR. GILBERT L. PORTER ELE",139555,6533,146088,"0,9552803789496742",775,812
13,DADE,4541,"RAINBOW PARK ELEMENTARY S",71127,4532,75659,"0,9400996576745662",395,420
13,DADE,4581,"REDLAND ELEMENTARY SCHOOL",145546,8600,154146,"0,9442087371712532",809,856
13,DADE,4611,"REDONDO ELEMENTARY SCHOOL",119894,6362,126256,"0,94961031554936",666,701
13,DADE,4634,"PINECREST PALM ACADEMY",3098,142,3240,"0,9561728395061728",17,18
13,DADE,4651,"ETHEL F. BECKFORD/RICHMON",42239,3721,45960,"0,9190382941688424",235,255
13,DADE,4681,"RIVERSIDE ELEM.COMMUN.SCH",231510,18287,249797,"0,9267925555551108",1286,1388
13,DADE,4691,"JANE S. ROBERTS K-8 CENTE",150907,7117,158024,"0,9549625373361008",838,878
13,DADE,4721,"ROCKWAY ELEMENTARY SCHOOL",72723,2938,75661,"0,9611688981113123",404,420
13,DADE,4741,"ROYAL GREEN ELEMENTARY SC",96554,3645,100199,"0,9636223914410323",536,557
13,DADE,4761,"ROYAL PALM ELEMENTARY SCH",99126,4220,103346,"0,9591662957443926",551,574
13,DADE,4801,"GERTRUDE K. EDLEMAN/SABAL",119564,5822,125386,"0,9535673839184597",664,697
13,DADE,4841,"SANTA CLARA ELEMENTARY SC",103004,5676,108680,"0,9477732793522268",572,604
13,DADE,4881,"SCOTT LAKE ELEMENTARY SCH",87277,4837,92114,"0,9474889810452266",485,512
13,DADE,4921,"SEMINOLE ELEMENTARY SCHOO",102262,5103,107365,"0,9524705444046011",568,596
13,DADE,4961,"SHADOWLAWN ELEMENTARY SCH",53244,3307,56551,"0,9415218121695461",296,314
13,DADE,5001,"SHENANDOAH ELEMENTARY SCH",169151,9709,178860,"0,9457173208095717",940,994
13,DADE,5003,"SOUTH DADE MIDDLE SCHOOL",190258,12641,202899,"0,9376980665257099",1057,1127
13,DADE,5005,"DAVID LAWRENCE JR. K-8 CE",291234,15179,306413,"0,9504622845636445",1618,1702
13,DADE,5006,"EVERGLADES PREPARATORY AC",92219,5636,97855,"0,9424045782024424",512,544
13,DADE,5007,"LINCOLN-MARTI CHARTER SCH",60911,5214,66125,"0,9211493383742911",338,367
13,DADE,5008,"SOMERSET GABLES ACADEMY",71368,2667,74035,"0,9639764976024853",396,411
13,DADE,5010,"OXFORD ACADEMY OF MIAMI",21576,974,22550,"0,9568070953436807",120,125
13,DADE,5020,"BRIDGEPREP ACADEMY INTERA",29072,1422,30494,"0,9533678756476683",162,169
13,DADE,5021,"BEN SHEPPARD ELEMENTARY S",175179,9076,184255,"0,9507421779598926",973,1024
13,DADE,5022,"BEN GAMLA CHARTER SCHOOL",42648,2052,44700,"0,9540939597315437",237,248
13,DADE,5025,"LINCOLN-MARTI CHARTER SCH",128563,9697,138260,"0,9298640243020396",714,768
13,DADE,5029,"EXCELSIOR LANGUAGE ACADEM",40891,2345,43236,"0,9457627902673698",227,240
13,DADE,5032,"EXCELSIOR CHARTER ACADEMY",43994,2714,46708,"0,9418943221717907",244,259
13,DADE,5041,"SILVER BLUFF ELEMENTARY S",101492,5681,107173,"0,9469922461814076",564,595
13,DADE,5043,"LINCOLN-MARTI SCHOOLS INT",55000,4362,59362,"0,9265186482935212",306,330
13,DADE,5044,"ACADEMY FOR INTERNATIONAL",70440,2833,73273,"0,9613363721971259",391,407
13,DADE,5045,"MATER GROVE ACADEMY",31264,1360,32624,"0,9583128984796468",174,181
13,DADE,5046,"MATER BRICKELL PREPARATOR",29573,1443,31016,"0,9534756254836213",164,172
13,DADE,5047,"MATER ACADEMY MIAMI BEACH",90597,4611,95208,"0,9515691958658936",503,529
13,DADE,5048,"PINECREST ACADEMY (NORTH",76458,2393,78851,"0,9696516214125376",425,438
13,DADE,5049,"PINECREST COVE ACADEMY",127308,4020,131328,"0,969389619883041",707,730
13,DADE,5051,"ERNEST R. GRAHAM K-8 ACAD",253867,10120,263987,"0,9616647789474482",1410,1467
13,DADE,5054,"MATER ACADEMY AT MOUNT SI",25278,1118,26396,"0,9576450977420822",140,147
13,DADE,5061,"DR. CARLOS J. FINLAY ELEM",92791,4731,97522,"0,9514878694038268",516,542
13,DADE,5062,"SOMERSET ACADEMY BAY",43108,1510,44618,"0,9661571563046304",239,248
13,DADE,5081,"DR. FREDERICA S. WILSON/S",64076,3513,67589,"0,9480240867596799",356,375
13,DADE,5091,"SOUTH POINTE ELEMENTARY S",98775,4293,103068,"0,9583478868319945",549,573
13,DADE,5101,"JOHN I. SMITH K-8 CENTER",276016,12375,288391,"0,9570895069541006",1533,1602
13,DADE,5121,"SNAPPER CREEK ELEMENTARY",90009,3920,93929,"0,9582663501155128",500,522
13,DADE,5131,"N DADE CENTER FOR MODERN",70484,1732,72216,"0,9760163952586685",392,401
13,DADE,5141,"HUBERT O. SIBLEY K-8 ACAD",143395,5990,149385,"0,9599022659570907",797,830
13,DADE,5201,"SOUTH HIALEAH ELEMENTARY",194047,11538,205585,"0,9438772283970134",1078,1142
13,DADE,5241,"SOUTH MIAMI K-8 CENTER",149485,6510,155995,"0,9582678932017051",830,867
13,DADE,5281,"SOUTH MIAMI HEIGHTS ELEME",116490,6728,123218,"0,945397588014738",647,685
13,DADE,5321,"SOUTHSIDE ELEMENTARY SCHO",144251,6763,151014,"0,955216072682003",801,839
13,DADE,5361,"SPRINGVIEW ELEMENTARY SCH",75329,3343,78672,"0,9575071181614806",418,437
13,DADE,5381,"E.W.F. STIRRUP ELEMENTARY",159321,7327,166648,"0,9560330757044789",885,926
13,DADE,5384,"IMATER ACADEMY",95825,5024,100849,"0,9501829467818224",532,560
13,DADE,5401,"SUNSET ELEMENTARY SCHOOL",205473,6011,211484,"0,9715770460176656",1142,1175
13,DADE,5410,"ALPHA CHARTER OF EXCELLEN",44235,2959,47194,"0,9373013518667628",246,262
13,DADE,5421,"SUNSET PARK ELEMENTARY SC",112326,5570,117896,"0,9527549704824592",624,655
13,DADE,5431,"SWEETWATER ELEMENTARY SCH",137037,7136,144173,"0,9505039084988174",761,801
13,DADE,5441,"SYLVANIA HEIGHTS ELEM. SC",80177,3925,84102,"0,9533304796556562",445,467
13,DADE,5481,"TREASURE ISLAND ELEM. SCH",105860,6731,112591,"0,9402172464939471",588,626
13,DADE,5521,"TROPICAL ELEMENTARY SCHOO",75451,6373,81824,"0,9221133163863903",419,455
13,DADE,5561,"FRANCES S. TUCKER ELEM. S",71352,4520,75872,"0,9404259805989034",396,422
13,DADE,5601,"TWIN LAKES ELEMENTARY SCH",95720,3110,98830,"0,9685318223211575",532,549
13,DADE,5641,"VILLAGE GREEN ELEMENTARY",60537,2581,63118,"0,9591083367660572",336,351
13,DADE,5671,"VINELAND K-8 CENTER",162843,6124,168967,"0,9637562364248641",905,939
13,DADE,5711,"MAE M. WALTERS ELEMENTARY",101257,4566,105823,"0,9568524800846697",563,588
13,DADE,5791,"WEST HOMESTEAD K-8 CENTER",128366,9705,138071,"0,929710076699669",713,767
13,DADE,5831,"HENRY S. WEST LABORATORY",54039,1564,55603,"0,9718720212938151",300,309
13,DADE,5861,"DR. HENRY W MACK/WEST LIT",87195,5430,92625,"0,9413765182186234",484,515
13,DADE,5901,"CARRIE P. MEEK/WESTVIEW K",121870,7382,129252,"0,9428867638411784",677,718
13,DADE,5931,"PHYLLIS WHEATLEY ELEM. SC",44424,4198,48622,"0,9136604829089713",247,270
13,DADE,5951,"WHISPERING PINES ELEM. SC",112390,4998,117388,"0,9574232459876648",624,652
13,DADE,5961,"WINSTON PARK K-8 CENTER",232502,9035,241537,"0,9625937227008698",1292,1342
13,DADE,5971,"NATHAN B. YOUNG ELEM. SCH",67345,4775,72120,"0,9337909040488075",374,401
13,DADE,5981,"DR. EDWARD L. WHIGHAM ELE",150043,10224,160267,"0,9362064554774221",834,890
13,DADE,5991,"CHARLES DAVID WYCHE, JR E",123154,7091,130245,"0,945556451303313",684,724
13,DADE,6001,"HERBERT A. AMMONS MIDDLE",211148,5667,216815,"0,9738625095127182",1173,1205
13,DADE,6003,"PINECREST ACADEMY MIDDLE",3824,136,3960,"0,9656565656565657",21,22
13,DADE,6004,"SOMERSET ACADEMY CHARTER",36059,2033,38092,"0,9466292134831461",200,212
13,DADE,6006,"ARCHIMEDEAN MIDDLE CONSER",57356,1832,59188,"0,9690477799553964",319,329
13,DADE,6008,"LAWRENCE ACADEMY",*,*,*,*,*,*
13,DADE,6009,"MATER EAST ACADEMY MIDDLE",56790,3823,60613,"0,9369277217758567",316,337
13,DADE,6010,"FLORIDA INTERNATIONAL ACA",53845,3404,57249,"0,9405404461213296",299,318
13,DADE,6011,"ALLAPATTAH MIDDLE SCHOOL",84007,8130,92137,"0,911761832922713",467,512
13,DADE,6012,"MATER ACADEMY CHARTER MID",236033,8021,244054,"0,9671343227318544",1311,1356
13,DADE,6013,"SOMERSET ACADEMY CHARTER",37239,1982,39221,"0,9494658473776804",207,218
13,DADE,6014,"IMATER ACADEMY MIDDLE SCH",131021,7107,138128,"0,9485477238503417",728,767
13,DADE,6015,"SLAM CHARTER MIDDLE SCHOO",94319,5821,100140,"0,9418713800679049",524,556
13,DADE,6016,"SOMERSET VIRTUAL ACADEMY",3158,0,3158,1,18,18
13,DADE,6017,"INTERNATIONAL STUDIES VIR",*,*,*,*,*,*
13,DADE,6018,"THE SEED SCHOOL OF MIAMI",10034,493,10527,"0,953168044077135",56,58
13,DADE,6020,"ASPIRA RAUL ARNALDO MARTI",104500,3361,107861,"0,968839524944141",581,599
13,DADE,6021,"ARVIDA MIDDLE SCHOOL",239480,7991,247471,"0,9677093477619599",1330,1375
13,DADE,6022,"PINECREST ACADEMY CHARTER",92425,3314,95739,"0,9653850572911771",513,532
13,DADE,6023,"ANDOVER MIDDLE SCHOOL",135811,6245,142056,"0,9560384637044546",755,789
13,DADE,6028,"RENAISSANCE MIDDLE CHARTE",75742,4108,79850,"0,9485535378835316",421,444
13,DADE,6030,"DORAL ACADEMY CHARTER MID",216501,10709,227210,"0,9528673914000264",1203,1262
13,DADE,6031,"BROWNSVILLE MIDDLE SCHOOL",108664,14811,123475,"0,8800485928325572",604,686
13,DADE,6033,"MATER ACADEMY LAKES MIDDL",145470,5648,151118,"0,9626252332614248",808,840
13,DADE,6040,"DOCTORS CHARTER SCHOOL OF",103969,3387,107356,"0,9684507619508924",578,596
13,DADE,6041,"PAUL W. BELL MIDDLE SCHOO",75536,4328,79864,"0,945807873384754",420,444
13,DADE,6042,"MATER GARDENS ACADEMY MID",37996,1377,39373,"0,9650267950118101",211,219
13,DADE,6043,"SOMERSET ACAD CHARTER MID",6074,407,6481,"0,9372010492207993",34,36
13,DADE,6045,"INTERNATIONAL STUDIES CHA",52076,1582,53658,"0,9705169778970517",289,298
13,DADE,6047,"MATER ACAD MIDDLE SCHOOL",32726,1135,33861,"0,9664806119134107",182,188
13,DADE,6048,"MIAMI COMMUNITY CHARTER M",49636,2489,52125,"0,9522494004796163",276,290
13,DADE,6051,"CAROL CITY MIDDLE SCHOOL",73272,5051,78323,"0,9355106418293477",407,435
13,DADE,6052,"MIAMI ARTS STUDIO 6-12 AT",243827,10545,254372,"0,9585449656408724",1355,1413
13,DADE,6053,"SOMERSET ACADEMY CHARTER",26303,893,27196,"0,9671642888660097",146,151
13,DADE,6060,"ASPIRA LEADERSHIP/COLLEGE",54997,2873,57870,"0,9503542422671505",306,322
13,DADE,6070,"ASPIRA ARTS DECO CHARTER",79348,5882,85230,"0,9309867417575971",441,474
13,DADE,6071,"GEORGE WASHINGTON CARVER",173401,4265,177666,"0,975994281404433",963,987
13,DADE,6081,"CUTLER BAY SENIOR HIGH SC",62731,2848,65579,"0,9565714634257918",349,364
13,DADE,6082,"ACADEMIR CHARTER SCHOOL M",36908,1828,38736,"0,9528087567121024",205,215
13,DADE,6083,"JUST ARTS AND MANAGEMENT",17406,549,17955,"0,9694235588972431",97,100
13,DADE,6091,"CITRUS GROVE MIDDLE SCHOO",153400,16773,170173,"0,9014355978915574",852,945
13,DADE,6111,"CUTLER BAY MIIDDLE",189637,19063,208700,"0,9086583612841399",1054,1159
13,DADE,6121,"RUBEN DARIO MIDDLE SCHOOL",111499,7735,119234,"0,9351275642853548",619,662
13,DADE,6128,"SOMERSET ACADEMY BAY MIDD",7397,206,7603,"0,9729054320662897",41,42
13,DADE,6161,"LAWTON CHILES MIDDLE SCHO",115843,5894,121737,"0,9515841527226726",644,676
13,DADE,6171,"HENRY H. FILER MIDDLE SCH",158642,9627,168269,"0,9427880358235919",881,935
13,DADE,6211,"GLADES MIDDLE SCHOOL",193379,8477,201856,"0,9580047162333545",1074,1121
13,DADE,6221,"HAMMOCKS MIDDLE SCHOOL",175890,9190,185080,"0,9503457964123623",977,1028
13,DADE,6231,"HIALEAH MIDDLE SCHOOL",139428,9283,148711,"0,9375769109211827",775,826
13,DADE,6241,"HIGHLAND OAKS MIDDLE SCHO",198761,12526,211287,"0,9407157089645837",1104,1174
13,DADE,6251,"HOMESTEAD MIDDLE SCHOOL",120680,16460,137140,"0,8799766661805454",670,762
13,DADE,6281,"THOMAS JEFFERSON MIDDLE S",56676,4233,60909,"0,9305028813475841",315,338
13,DADE,6301,"JOHN F. KENNEDY MIDDLE SC",205289,7810,213099,"0,963350367669487",1140,1184
13,DADE,6331,"KINLOCH PARK MIDDLE SCHOO",200687,13530,214217,"0,9368397466120802",1115,1190
13,DADE,6351,"LAKE STEVENS MIDDLE SCHOO",105600,9807,115407,"0,9150224856377863",587,641
13,DADE,6361,"JOSE DE DIEGO MIDDLE SCHO",102482,10803,113285,"0,9046387429933354",569,629
13,DADE,6391,"MADISON MIDDLE SCHOOL",83581,9110,92691,"0,901716455750828",464,515
13,DADE,6411,"HORACE MANN MIDDLE SCHOOL",123534,10101,133635,"0,9244135144236165",686,742
13,DADE,6441,"HOWARD D. MCMILLAN MIDDLE",157388,7765,165153,"0,952982991529067",874,918
13,DADE,6501,"MIAMI LAKES MIDDLE SCHOOL",174736,9799,184535,"0,9468989622564825",971,1025
13,DADE,6521,"MIAMI SPRINGS MIDDLE SCHO",221733,15509,237242,"0,9346279326594785",1232,1318
13,DADE,6541,"NAUTILUS MIDDLE SCHOOL",166956,10394,177350,"0,9413927262475331",928,985
13,DADE,6571,"NORLAND MIDDLE SCHOOL",154383,10241,164624,"0,9377915735251239",858,915
13,DADE,6591,"NORTH DADE MIDDLE SCHOOL",119081,10044,129125,"0,92221490803485",662,717
13,DADE,6611,"COUNTRY CLUB MIDDLE SCHOO",153311,10723,164034,"0,9346294060987357",852,911
13,DADE,6631,"NORTH MIAMI MIDDLE SCHOOL",164947,11206,176153,"0,9363848472634585",916,979
13,DADE,6681,"PALM SPRINGS MIDDLE SCHOO",185086,11679,196765,"0,9406449317714024",1028,1093
13,DADE,6701,"PALMETTO MIDDLE SCHOOL",184148,10496,194644,"0,946075912948768",1023,1081
13,DADE,6741,"PONCE DE LEON MIDDLE SCHO",197181,12788,209969,"0,9390957712805224",1095,1166
13,DADE,6751,"HIALEAH GARDENS MIDDLE SC",304478,9845,314323,"0,9686787158432568",1692,1746
13,DADE,6761,"REDLAND MIDDLE SCHOOL",82182,8471,90653,"0,9065557675973217",457,504
13,DADE,6771,"JORGE MAS CANOSA MIDDLE S",329369,17474,346843,"0,9496198568228276",1830,1927
13,DADE,6781,"RICHMOND HEIGHTS MIDDLE S",106342,9245,115587,"0,9200169569242216",591,642
13,DADE,6801,"RIVIERA MIDDLE SCHOOL",119737,6758,126495,"0,94657496343729",665,703
13,DADE,6821,"ROCKWAY MIDDLE SCHOOL",171539,8290,179829,"0,9539006500620033",953,999
13,DADE,6841,"SHENANDOAH MIDDLE SCHOOL",198762,9322,208084,"0,9552007842986486",1104,1156
13,DADE,6861,"SOUTHWOOD MIDDLE SCHOOL",247282,11250,258532,"0,9564850772825028",1374,1436
13,DADE,6881,"SOUTH MIAMI MIDDLE SCHOOL",161919,6762,168681,"0,9599124975545557",900,937
13,DADE,6901,"W. R. THOMAS MIDDLE SCHOO",198049,8888,206937,"0,9570497301110966",1100,1150
13,DADE,6921,"LAMAR LOUISE CURRY MIDDLE",187817,7350,195167,"0,9623399447652523",1043,1084
13,DADE,6961,"WEST MIAMI MIDDLE SCHOOL",144594,8844,153438,"0,9423610839557346",803,852
13,DADE,6997,"MATER VIRTUAL ACAD CHARTE",3422,64,3486,"0,9816408491107286",19,19
13,DADE,7001,"MIAMI-DADE ONLINE ACAD-VI",16830,244,17074,"0,985709265549959",94,95
13,DADE,7005,"ITECH@THOMAS A EDISON EDU",17543,721,18264,"0,9605234340779676",97,101
13,DADE,7007,"INTERNATIONAL STUDIES CHA",67518,2947,70465,"0,9581778187752785",375,391
13,DADE,7008,"BIOTECH@RICHMOND HEIGHTS",22051,1022,23073,"0,9557058033198977",123,128
13,DADE,7009,"DORAL PERFORMING ARTS & E",64237,3898,68135,"0,9427900491670947",357,379
13,DADE,7011,"AMERICAN SENIOR HIGH SCHO",354231,32639,386870,"0,9156331584253108",1968,2149
13,DADE,7013,"METRO WEST DETENTION FACI",*,*,*,*,*,*
13,DADE,7014,"MATER PERFORMING ARTS & E",56146,3733,59879,"0,9376576095125169",312,333
13,DADE,7015,"STELLAR LEADERSHIP ACADEM",26064,15303,41367,"0,6300674450649069",145,230
13,DADE,7016,"SPORTS LEADERSHIP OF MIAM",64202,6873,71075,"0,9032993316918748",357,395
13,DADE,7018,"MATER ACADEMY LAKES HIGH",193991,12761,206752,"0,9382787107258939",1078,1149
13,DADE,7020,"DORAL ACADEMY CHARTER HIG",259267,15116,274383,"0,944909123378635",1440,1524
13,DADE,7021,"CENTER FOR INTERNATIONAL",10340,385,10725,"0,9641025641025641",57,60
13,DADE,7022,"ACADEMY OF ARTS & MINDS",53506,6841,60347,"0,8866389381410841",297,335
13,DADE,7024,"MATER ACADEMY HIGH OF INT",3481,116,3597,"0,96775090353072",19,20
13,DADE,7025,"MATER ACADEMY HIGH SCHOOL",5140,282,5422,"0,9479896717078569",29,30
13,DADE,7029,"TERRA ENVIRONMENTAL RESEA",312474,11349,323823,"0,9649530762175633",1736,1799
13,DADE,7031,MAST@FIU,29426,790,30216,"0,9738549113052687",163,168
13,DADE,7032,"PALM GLADES PREPARATORY A",51185,4226,55411,"0,9237335547093537",284,308
13,DADE,7033,"LAW ENFORCEMENT OFFICERS",62016,2313,64329,"0,9640442102317772",345,357
13,DADE,7034,"SOMERSET ACADEMY CHARTER",18465,1477,19942,"0,9259352121151339",103,111
13,DADE,7036,"LAWRENCE ACADEMY SENIOR H",*,*,*,*,*,*
13,DADE,7037,"MATER ACADEMY EAST CHARTE",56770,4629,61399,"0,9246078926366879",315,341
13,DADE,7038,"SOMERSET ACADEMY CHARTER",5068,332,5400,"0,9385185185185185",28,30
13,DADE,7041,"SCHOOL FOR ADVAN STUDIES-",19953,676,20629,"0,9672305977022638",111,115
13,DADE,7042,"SOMERSET ACADEMY CHARTER",58429,4089,62518,"0,9345948366870341",325,347
13,DADE,7048,"ALONZO & TRACY MOURNING S",262183,23964,286147,"0,9162528350812694",1457,1590
